Time[ms],Vup[V],Vdwn[V],Vdiode[V],Vled[V],Vscat[V],OD[],Temp[C],Color[],LoopCount[],Vfb_x[V],Vfb_y[V],Vfb_z[V]
622689,2.08225,2.08225,2.08225,1.36138,0.00000,0.87246,26.8497,1,3,0.00,0.17,0.00
622826,2.08225,2.08225,2.08225,1.36150,0.00000,0.87246,26.8497,1,3,0.00,0.17,0.00
622966,2.08225,2.08225,2.08225,1.36138,0.00000,0.87246,26.8497,1,3,0.00,0.17,0.00
623119,2.08062,2.08062,2.08062,1.36138,0.00000,0.87212,26.8485,1,4,0.13,0.00,0.00
623266,2.08587,2.08587,2.08587,1.36150,0.00000,0.87322,26.8497,1,4,0.13,0.00,0.00
623407,2.08975,2.08975,2.08975,1.36138,0.00000,0.87402,26.8497,1,4,0.13,0.00,0.00
623544,2.09262,2.09262,2.09262,1.36125,0.00000,0.87462,26.8497,1,4,0.13,0.00,0.00
623681,2.09487,2.09487,2.09487,1.36150,0.00000,0.87509,26.8485,1,4,0.13,0.00,0.00
623825,2.09687,2.09687,2.09687,1.36125,0.00000,0.87550,26.8508,1,4,0.13,0.00,0.00
623969,2.09850,2.09850,2.09850,1.36125,0.00000,0.87584,26.8497,1,4,0.13,0.00,0.00
624110,2.09987,2.09987,2.09987,1.36138,0.00000,0.87612,26.8508,1,4,0.13,0.00,0.00
624257,2.10100,2.10100,2.10100,1.36138,0.00000,0.87636,26.8497,1,4,0.13,0.00,0.00
624395,2.10200,2.10200,2.10200,1.36138,0.00000,0.87656,26.8497,1,4,0.13,0.00,0.00
624538,2.10287,2.10287,2.10287,1.36150,0.00000,0.87674,26.8497,1,4,0.13,0.00,0.00
624681,2.10350,2.10350,2.10350,1.36138,0.00000,0.87687,26.8497,1,4,0.13,0.00,0.00
624825,2.10425,2.10425,2.10425,1.36150,0.00000,0.87703,26.8508,1,4,0.13,0.00,0.00
624972,2.10487,2.10487,2.10487,1.36138,0.00000,0.87716,26.8497,1,4,0.13,0.00,0.00
625113,2.10525,2.10525,2.10525,1.36138,0.00000,0.87723,26.8497,1,4,0.13,0.00,0.00
625256,2.10575,2.10575,2.10575,1.36138,0.00000,0.87734,26.8508,1,4,0.13,0.00,0.00
625395,2.10625,2.10625,2.10625,1.36138,0.00000,0.87744,26.8508,1,4,0.13,0.00,0.00
625538,2.10650,2.10650,2.10650,1.36138,0.00000,0.87749,26.8508,1,4,0.13,0.00,0.00
625805,2.10712,2.10712,2.10712,1.36138,0.00000,0.87762,26.8508,1,4,0.13,0.00,0.00
625952,2.10750,2.10750,2.10750,1.36138,0.00000,0.87770,26.8508,1,4,0.13,0.00,0.00
626089,2.10762,2.10762,2.10762,1.36150,0.00000,0.87772,26.8508,1,4,0.13,0.00,0.00
626232,2.10787,2.10787,2.10787,1.36150,0.00000,0.87777,26.8497,1,4,0.13,0.00,0.00
626370,2.10787,2.10787,2.10787,1.36138,0.00000,0.87777,26.8508,1,4,0.13,0.00,0.00
626508,2.10813,2.10813,2.10813,1.36150,0.00000,0.87783,26.8508,1,4,0.13,0.00,0.00
626649,2.10837,2.10837,2.10837,1.36138,0.00000,0.87788,26.8508,1,4,0.13,0.00,0.00
626801,2.10850,2.10850,2.10850,1.36138,0.00000,0.87790,26.8508,1,4,0.13,0.00,0.00
626938,2.10862,2.10862,2.10862,1.36150,0.00000,0.87793,26.8508,1,4,0.13,0.00,0.00
627075,2.10875,2.10875,2.10875,1.36125,0.00000,0.87795,26.8508,1,4,0.13,0.00,0.00
627219,2.10875,2.10875,2.10875,1.36138,0.00000,0.87795,26.8508,1,4,0.13,0.00,0.00
627357,2.10887,2.10887,2.10887,1.36125,0.00000,0.87798,26.8497,1,4,0.13,0.00,0.00
627498,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8508,1,4,0.13,0.00,0.00
627669,2.10912,2.10912,2.10912,1.36125,0.00000,0.87803,26.8508,1,4,0.13,0.00,0.00
627811,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8508,1,4,0.13,0.00,0.00
627948,2.10925,2.10925,2.10925,1.36125,0.00000,0.87806,26.8519,1,4,0.13,0.00,0.00
628086,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8508,1,4,0.13,0.00,0.00
628230,2.10937,2.10937,2.10937,1.36150,0.00000,0.87808,26.8508,1,4,0.13,0.00,0.00
628371,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8519,1,4,0.13,0.00,0.00
628518,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8508,1,4,0.13,0.00,0.00
628655,2.10950,2.10950,2.10950,1.36112,0.00000,0.87811,26.8508,1,4,0.13,0.00,0.00
628798,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8508,1,4,0.13,0.00,0.00
628936,2.10962,2.10962,2.10962,1.36150,0.00000,0.87813,26.8508,1,4,0.13,0.00,0.00
629074,2.10962,2.10962,2.10962,1.36150,0.00000,0.87813,26.8519,1,4,0.13,0.00,0.00
629221,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8508,1,4,0.13,0.00,0.00
629368,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8508,1,4,0.13,0.00,0.00
629505,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8508,1,4,0.13,0.00,0.00
629642,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8508,1,4,0.13,0.00,0.00
629786,2.10987,2.10987,2.10987,1.36125,0.00000,0.87819,26.8519,1,4,0.13,0.00,0.00
629924,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8508,1,4,0.13,0.00,0.00
630065,2.10987,2.10987,2.10987,1.36150,0.00000,0.87819,26.8519,1,4,0.13,0.00,0.00
630212,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8519,1,4,0.13,0.00,0.00
630355,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8508,1,4,0.13,0.00,0.00
630492,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8519,1,4,0.13,0.00,0.00
630630,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8519,1,4,0.13,0.00,0.00
630774,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8508,1,4,0.13,0.00,0.00
630915,2.10987,2.10987,2.10987,1.36125,0.00000,0.87819,26.8508,1,4,0.13,0.00,0.00
631056,2.10987,2.10987,2.10987,1.36150,0.00000,0.87819,26.8508,1,4,0.13,0.00,0.00
631204,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8519,1,4,0.13,0.00,0.00
631341,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
631479,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
631617,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8508,1,4,0.13,0.00,0.00
631764,2.11000,2.11000,2.11000,1.36150,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
631905,2.11000,2.11000,2.11000,1.36150,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
632048,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
632191,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
632329,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
632467,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
632608,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8519,1,4,0.13,0.00,0.00
632755,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8519,1,4,0.13,0.00,0.00
632898,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8519,1,4,0.13,0.00,0.00
633035,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8519,1,4,0.13,0.00,0.00
633173,2.11000,2.11000,2.11000,1.36150,0.00000,0.87821,26.8531,1,4,0.13,0.00,0.00
633317,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
633458,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8531,1,4,0.13,0.00,0.00
633599,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
633748,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
633885,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
634023,2.11012,2.11012,2.11012,1.36125,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
634161,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
634308,2.11012,2.11012,2.11012,1.36150,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
634449,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
634592,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
634735,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
634873,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
635011,2.11025,2.11025,2.11025,1.36150,0.00000,0.87826,26.8542,1,4,0.13,0.00,0.00
635152,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
635299,2.11012,2.11012,2.11012,1.36125,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
635436,2.11012,2.11012,2.11012,1.36150,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
635579,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8531,1,4,0.13,0.00,0.00
635723,2.11012,2.11012,2.11012,1.36125,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
635861,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
636002,2.11012,2.11012,2.11012,1.36150,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
636143,2.11025,2.11025,2.11025,1.36138,0.00000,0.87826,26.8519,1,4,0.13,0.00,0.00
636286,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
636429,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
636567,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
636711,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8542,1,4,0.13,0.00,0.00
636852,2.11012,2.11012,2.11012,1.36150,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
636993,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8542,1,4,0.13,0.00,0.00
637130,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
637285,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
637423,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8542,1,4,0.13,0.00,0.00
637561,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8542,1,4,0.13,0.00,0.00
637708,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
637849,2.11012,2.11012,2.11012,1.36112,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
637986,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8531,1,4,0.13,0.00,0.00
638129,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
638273,2.11012,2.11012,2.11012,1.36150,0.00000,0.87824,26.8531,1,4,0.13,0.00,0.00
638411,2.11000,2.11000,2.11000,1.36150,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
638552,2.11012,2.11012,2.11012,1.36138,0.00000,0.87824,26.8542,1,4,0.13,0.00,0.00
638698,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
638835,2.11000,2.11000,2.11000,1.36125,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
638978,2.11012,2.11012,2.11012,1.36150,0.00000,0.87824,26.8542,1,4,0.13,0.00,0.00
639116,2.11000,2.11000,2.11000,1.36150,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
639260,2.11000,2.11000,2.11000,1.36125,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
639401,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
639542,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
639681,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
639830,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
639968,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
640109,2.11000,2.11000,2.11000,1.36138,0.00000,0.87821,26.8542,1,4,0.13,0.00,0.00
640256,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8542,1,4,0.13,0.00,0.00
640397,2.10987,2.10987,2.10987,1.36125,0.00000,0.87819,26.8542,1,4,0.13,0.00,0.00
640538,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8542,1,4,0.13,0.00,0.00
640681,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
640831,2.10987,2.10987,2.10987,1.36150,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
640969,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8542,1,4,0.13,0.00,0.00
641110,2.10987,2.10987,2.10987,1.36125,0.00000,0.87819,26.8542,1,4,0.13,0.00,0.00
641256,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8542,1,4,0.13,0.00,0.00
641395,2.10987,2.10987,2.10987,1.36125,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
641556,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
641706,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
641844,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
641985,2.10987,2.10987,2.10987,1.36150,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
642126,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8542,1,4,0.13,0.00,0.00
642269,2.10975,2.10975,2.10975,1.36125,0.00000,0.87816,26.8554,1,4,0.13,0.00,0.00
642406,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8554,1,4,0.13,0.00,0.00
642569,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8554,1,4,0.13,0.00,0.00
642720,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8554,1,4,0.13,0.00,0.00
642861,2.10987,2.10987,2.10987,1.36138,0.00000,0.87819,26.8554,1,4,0.13,0.00,0.00
643124,2.10975,2.10975,2.10975,1.36150,0.00000,0.87816,26.8554,1,4,0.13,0.00,0.00
643271,2.10975,2.10975,2.10975,1.36138,0.00000,0.87816,26.8554,1,4,0.13,0.00,0.00
643416,2.10975,2.10975,2.10975,1.36150,0.00000,0.87816,26.8554,1,4,0.13,0.00,0.00
643689,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
644027,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
644387,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
644529,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
644671,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
644821,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
644971,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8565,1,4,0.13,0.00,0.00
645112,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8565,1,4,0.13,0.00,0.00
645258,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
645400,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
645542,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
645692,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
645842,2.10962,2.10962,2.10962,1.36138,0.00000,0.87813,26.8554,1,4,0.13,0.00,0.00
645983,2.10962,2.10962,2.10962,1.36125,0.00000,0.87813,26.8565,1,4,0.13,0.00,0.00
646124,2.10950,2.10950,2.10950,1.36150,0.00000,0.87811,26.8554,1,4,0.13,0.00,0.00
646271,2.10950,2.10950,2.10950,1.36125,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
646413,2.10962,2.10962,2.10962,1.36150,0.00000,0.87813,26.8565,1,4,0.13,0.00,0.00
646558,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
646708,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
646854,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8554,1,4,0.13,0.00,0.00
646995,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
647137,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
647284,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
647429,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
647574,2.10950,2.10950,2.10950,1.36150,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
647726,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
647867,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
648009,2.10950,2.10950,2.10950,1.36125,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
648151,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8565,1,4,0.13,0.00,0.00
648301,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8554,1,4,0.13,0.00,0.00
648446,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
648592,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
648739,2.10950,2.10950,2.10950,1.36150,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
648881,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
649023,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
649168,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
649318,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8576,1,4,0.13,0.00,0.00
649464,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8576,1,4,0.13,0.00,0.00
649605,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
649752,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
649894,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
650039,2.10937,2.10937,2.10937,1.36150,0.00000,0.87808,26.8565,1,4,0.13,0.00,0.00
650189,2.10950,2.10950,2.10950,1.36138,0.00000,0.87811,26.8565,1,4,0.13,0.00,0.00
650335,2.10937,2.10937,2.10937,1.36150,0.00000,0.87808,26.8565,1,4,0.13,0.00,0.00
650476,2.10937,2.10937,2.10937,1.36125,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
650618,2.10937,2.10937,2.10937,1.36150,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
650765,2.10950,2.10950,2.10950,1.36150,0.00000,0.87811,26.8576,1,4,0.13,0.00,0.00
650910,2.10937,2.10937,2.10937,1.36150,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
651055,2.10937,2.10937,2.10937,1.36125,0.00000,0.87808,26.8565,1,4,0.13,0.00,0.00
651207,2.10937,2.10937,2.10937,1.36150,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
651348,2.10937,2.10937,2.10937,1.36125,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
651490,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
651632,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
651782,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8576,1,4,0.13,0.00,0.00
651927,2.10937,2.10937,2.10937,1.36150,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
652068,2.10937,2.10937,2.10937,1.36138,0.00000,0.87808,26.8588,1,4,0.13,0.00,0.00
652220,2.10937,2.10937,2.10937,1.36125,0.00000,0.87808,26.8576,1,4,0.13,0.00,0.00
652362,2.10925,2.10925,2.10925,1.36125,0.00000,0.87806,26.8576,1,4,0.13,0.00,0.00
652504,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8588,1,4,0.13,0.00,0.00
652649,2.10925,2.10925,2.10925,1.36150,0.00000,0.87806,26.8576,1,4,0.13,0.00,0.00
652799,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8576,1,4,0.13,0.00,0.00
652940,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8576,1,4,0.13,0.00,0.00
653094,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8576,1,4,0.13,0.00,0.00
653251,2.10925,2.10925,2.10925,1.36125,0.00000,0.87806,26.8576,1,0,0.13,0.00,0.00
653393,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8576,1,0,0.13,0.00,0.00
653538,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8588,1,0,0.13,0.00,0.00
653688,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8588,1,0,0.13,0.00,0.00
653829,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8588,1,0,0.13,0.00,0.00
653976,2.10912,2.10912,2.10912,1.36125,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
654118,2.10912,2.10912,2.10912,1.36150,0.00000,0.87803,26.8576,1,0,0.13,0.00,0.00
654265,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8576,1,0,0.13,0.00,0.00
654410,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8588,1,0,0.13,0.00,0.00
654555,2.10925,2.10925,2.10925,1.36138,0.00000,0.87806,26.8588,1,0,0.13,0.00,0.00
654701,2.10925,2.10925,2.10925,1.36150,0.00000,0.87806,26.8588,1,0,0.13,0.00,0.00
654848,2.10925,2.10925,2.10925,1.36125,0.00000,0.87806,26.8588,1,0,0.13,0.00,0.00
654990,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
655132,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
655282,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
655427,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
655568,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
655720,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
655862,2.10912,2.10912,2.10912,1.36125,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
656004,2.10912,2.10912,2.10912,1.36125,0.00000,0.87803,26.8599,1,0,0.13,0.00,0.00
656149,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
656323,2.10900,2.10900,2.10900,1.36125,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
656464,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
656611,2.10912,2.10912,2.10912,1.36150,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
656759,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
656901,2.10900,2.10900,2.10900,1.36125,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
657046,2.10900,2.10900,2.10900,1.36125,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
657196,2.10900,2.10900,2.10900,1.36150,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
657337,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
657478,2.10900,2.10900,2.10900,1.36125,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
657626,2.10912,2.10912,2.10912,1.36138,0.00000,0.87803,26.8588,1,0,0.13,0.00,0.00
657773,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
657918,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
658063,2.10900,2.10900,2.10900,1.36125,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
658209,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
658350,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8588,1,0,0.13,0.00,0.00
658498,2.10900,2.10900,2.10900,1.36125,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
658640,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
658790,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
658935,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
659076,2.10900,2.10900,2.10900,1.36125,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
659223,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
659371,2.10900,2.10900,2.10900,1.36138,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
659513,2.10900,2.10900,2.10900,1.36112,0.00000,0.87801,26.8599,1,0,0.13,0.00,0.00
659658,2.10887,2.10887,2.10887,1.36138,0.00000,0.87798,26.8599,1,0,0.13,0.00,0.00
659808,2.10887,2.10887,2.10887,1.36138,0.00000,0.87798,26.8599,1,0,0.13,0.00,0.00
659949,2.10887,2.10887,2.10887,1.36138,0.00000,0.87798,26.8599,1,0,0.13,0.00,0.00
660090,2.10887,2.10887,2.10887,1.36138,0.00000,0.87798,26.8599,1,0,0.13,0.00,0.00
660243,2.10887,2.10887,2.10887,1.36125,0.00000,0.87798,26.8599,1,0,0.13,0.00,0.00
