2021-07-23 10:07:01:235549, -1.462314, 0.00019, 0.0002, 0.00276
2021-07-23 10:07:01:875438, -1.462071, 0.00022, -4e-05, 0.00295
2021-07-23 10:07:02:515669, -1.461829, 0.0002, 0.00026, 0.00266
2021-07-23 10:07:03:155584, -1.461554, -4e-05, 0.00024, 0.00285
2021-07-23 10:07:03:805125, -1.308513, -2e-05, 0.00011, 0.00195
2021-07-23 10:07:04:445207, -0.971761, 0.00031, -0.0001, 0.0019
2021-07-23 10:07:05:085330, -0.9717356, -5e-05, 9e-05, 0.00185
2021-07-23 10:07:05:724951, -0.9718167, -7e-05, 5e-05, 0.00201
2021-07-23 10:07:06:365206, -0.9719122, 0.00012, 0.00024, 0.00197
2021-07-23 10:07:07:005055, -0.9719996, -0.0, -6e-05, 0.00183
2021-07-23 10:07:07:655198, -0.972091, -9e-05, 0.00022, 0.00195
2021-07-23 10:07:08:295288, -0.9721828, 0.00013, 7e-05, 0.00199
2021-07-23 10:07:08:934413, -0.627104, 0.00031, 5e-05, 0.00099
2021-07-23 10:07:09:574652, -0.4776916, -2e-05, 7e-05, 0.00115
2021-07-23 10:07:10:214385, -0.4776924, -7e-05, 9e-05, 0.00099
2021-07-23 10:07:10:854442, -0.477765, 0.00013, 0.00016, 0.00103
2021-07-23 10:07:11:494215, -0.4778705, 0.00015, 7e-05, 0.00103
2021-07-23 10:07:12:144386, -0.4779809, -2e-05, 0.0002, 0.00113
2021-07-23 10:07:12:783939, -0.4781031, -5e-05, 0.0002, 0.00097
2021-07-23 10:07:13:424159, -0.4782131, 0.00019, 0.00011, 0.00111
2021-07-23 10:07:14:063745, -0.006877508, -0.00019, -6e-05, 0.00027
2021-07-23 10:07:14:704125, 0.0002791184, -2e-05, 0.00013, 0.00022
2021-07-23 10:07:15:343725, 0.0003335683, -9e-05, 9e-05, 0.00033
2021-07-23 10:07:15:993650, 0.0003953697, -0.00012, 0.00013, 0.00026
2021-07-23 10:07:16:633467, 0.000413542, 0.00024, 9e-05, 0.00034
2021-07-23 10:07:17:273309, 0.0004390745, -9e-05, -2e-05, 0.00013
2021-07-23 10:07:17:913274, 0.000451368, 0.00017, 0.00018, 0.0004
2021-07-23 10:07:18:553386, 0.0004616519, 0.00024, 5e-05, -0.00075
2021-07-23 10:07:19:193037, 0.4795446, 0.00017, 0.00013, -0.00072
2021-07-23 10:07:19:842955, 0.4800829, 0.00022, -6e-05, -0.0006
2021-07-23 10:07:20:482813, 0.4801796, 0.00017, 0.00011, -0.00056
2021-07-23 10:07:21:123335, 0.4803181, 0.0002, 9e-05, -0.00061
2021-07-23 10:07:21:762689, 0.4804527, 0.00013, -2e-05, -0.00074
2021-07-23 10:07:22:403006, 0.4806065, 0.0002, -2e-05, -0.00082
2021-07-23 10:07:23:042591, 0.480693, -0.00011, -4e-05, -0.00065
2021-07-23 10:07:23:682790, 0.4809191, -2e-05, 5e-05, -0.00156
2021-07-23 10:07:24:332981, 0.9782027, -5e-05, 0.00014, -0.00151
2021-07-23 10:07:24:972584, 0.978424, -0.00011, -0.0, -0.0016
2021-07-23 10:07:25:612468, 0.9784631, -5e-05, -8e-05, -0.00156
2021-07-23 10:07:26:252924, 0.9784827, 0.00019, 0.00011, -0.00158
2021-07-23 10:07:26:892359, 0.9785198, 0.00015, 5e-05, -0.00151
2021-07-23 10:07:27:532622, 0.9785359, -5e-05, -6e-05, -0.00165
2021-07-23 10:07:28:182389, 0.9785574, 0.00022, -0.00015, -0.00147
2021-07-23 10:07:28:822438, 1.108113, 0.00019, -0.0001, -0.0023
2021-07-23 10:07:29:462093, 1.470596, 0.00015, -0.0001, -0.00237
2021-07-23 10:07:30:102087, 1.470165, 0.00017, -0.00011, -0.00244
2021-07-23 10:07:30:741936, 1.469918, -9e-05, 0.00011, -0.00228
2021-07-23 10:07:31:381677, 1.469485, 0.00026, 9e-05, -0.00244
2021-07-23 10:07:32:021890, 1.469023, 0.00019, -4e-05, -0.0023
2021-07-23 10:07:32:671705, 1.468563, -0.00011, -0.0, -0.00233
2021-07-23 10:07:33:311728, 1.46808, 0.00013, 5e-05, -0.00224
2021-07-23 10:07:33:951607, 1.783394, -2e-05, 0.00013, -0.00326
2021-07-23 10:07:34:631317, 1.952676, -4e-05, -6e-05, -0.00319
2021-07-23 10:07:35:271113, 1.951144, 0.00015, -0.0, -0.00314
2021-07-23 10:07:35:931410, 1.949715, 0.00013, 7e-05, -0.00326
2021-07-23 10:07:36:571464, 1.949017, -2e-05, -8e-05, -0.00324
2021-07-23 10:07:37:211034, 1.947616, 0.00017, -0.00015, -0.00303
2021-07-23 10:07:37:860922, 1.946306, 0.00022, -0.00015, -0.00329
2021-07-23 10:07:38:491357, 1.944941, -4e-05, -0.0, -0.00396
2021-07-23 10:07:39:130929, 2.447905, -0.00016, -0.00027, -0.00415
2021-07-23 10:07:39:760722, 2.44852, 0.00013, -0.00013, -0.00394
2021-07-23 10:07:40:390832, 2.447315, 0.00013, -6e-05, -0.00419
2021-07-23 10:07:41:030536, 2.444916, 0.00024, -0.00019, -0.00407
2021-07-23 10:07:41:670566, 2.442758, 0.00012, 5e-05, -0.00412
2021-07-23 10:07:42:310713, 2.439807, -4e-05, 5e-05, -0.00424
2021-07-23 10:07:42:950332, 2.437328, 0.00012, -2e-05, -0.00405
2021-07-23 10:07:43:590266, 2.434892, 0.00019, 0.0002, 0.00442
2021-07-23 10:07:44:220443, -2.427733, -2e-05, 0.00026, 0.00448
2021-07-23 10:07:44:880116, -2.428824, -0.00012, 0.00018, 0.00444
2021-07-23 10:07:45:520078, -2.426864, -5e-05, 9e-05, 0.0046
2021-07-23 10:07:46:160147, -2.424124, -0.00019, -0.0, 0.00446
2021-07-23 10:07:46:799892, -2.421182, 0.00029, 0.00022, 0.00457
2021-07-23 10:07:47:439725, -2.418409, 0.00024, 0.0003, 0.00477
2021-07-23 10:07:48:079612, -2.415778, -0.0, 0.0002, 0.00449
2021-07-23 10:07:48:729825, -2.346797, 0.00024, 0.00024, 0.00357
2021-07-23 10:07:49:369692, -1.910175, 0.00022, -0.0, 0.0035
2021-07-23 10:07:50:009724, -1.909612, 0.00013, 5e-05, 0.00367
2021-07-23 10:07:50:649361, -1.908643, 0.00017, 9e-05, 0.00355
2021-07-23 10:07:51:289310, -1.907705, -0.0, 9e-05, 0.00369
2021-07-23 10:07:51:929465, -1.906741, 0.00015, 0.0002, 0.0036
2021-07-23 10:07:52:579194, -1.905802, 0.00013, 5e-05, 0.0036
2021-07-23 10:07:53:218808, -1.9054, -0.00014, 0.00014, 0.00033
2021-07-23 10:07:53:858764, -0.0007985189, -0.00018, -4e-05, 0.00013
2021-07-23 10:07:54:498815, 5.846995e-05, -0.00012, -2e-05, 0.00022
2021-07-23 10:07:55:138863, 0.0001626685, -5e-05, 0.00022, 0.00017
2021-07-23 10:07:55:778403, 0.0003198273, 0.00012, -2e-05, 0.00027
2021-07-23 10:07:56:418930, 0.0003786508, -0.00011, 9e-05, 0.00015
2021-07-23 10:07:57:068619, 0.0004098573, 0.00017, -6e-05, 0.00026
2021-07-23 10:07:57:708352, 0.0004411941, -7e-05, 7e-05, 0.00019
2021-07-23 10:07:58:348521, 0.00048652, -9e-05, 5e-05, 0.00034
2021-07-23 10:07:58:988361, 0.0004807809, 0.00013, 9e-05, 0.00017
2021-07-23 10:07:59:628269, 0.0004969946, 0.00027, 0.00013, 0.00022
