2021-07-21 17:42:01:839415, 1.074941, 0.00161, 0.00026, 0.00026
2021-07-21 17:42:02:479019, 1.075128, 0.00176, 0.00048, 0.00024
2021-07-21 17:42:03:119696, 1.075139, 0.00155, 0.00037, 0.00015
2021-07-21 17:42:03:759147, 1.075118, 0.00155, 0.0003, 0.00024
2021-07-21 17:42:04:399273, 1.075116, 0.00162, 0.00041, 0.00029
2021-07-21 17:42:05:049148, 1.07509, 0.00169, 0.00022, 0.00022
2021-07-21 17:42:05:688723, 1.075043, 0.00166, 0.0002, 0.00033
2021-07-21 17:42:06:329004, 1.350567, 0.00245, 0.00041, 0.00038
2021-07-21 17:42:06:968759, 1.616482, 0.00238, 0.00026, 0.00029
2021-07-21 17:42:07:608593, 1.616019, 0.00232, 0.00054, 0.00024
2021-07-21 17:42:08:248576, 1.615515, 0.00222, 0.0003, 0.00033
2021-07-21 17:42:08:888424, 1.614952, 0.00238, 0.00039, 0.00031
2021-07-21 17:42:09:538372, 1.614352, 0.00231, 0.0005, 0.00012
2021-07-21 17:42:10:178283, 1.614029, 0.00236, 0.00048, 0.00024
2021-07-21 17:42:10:818252, 1.613491, 0.00322, 0.00052, 0.00038
2021-07-21 17:42:11:458137, 2.090333, 0.00315, 0.00045, 0.00034
2021-07-21 17:42:12:098028, 2.145342, 0.00318, 0.00069, 0.00022
2021-07-21 17:42:12:737735, 2.143482, 0.00315, 0.00058, 0.00024
2021-07-21 17:42:13:387989, 2.141636, 0.00311, 0.00069, 0.00022
2021-07-21 17:42:14:027656, 2.139829, 0.00313, 0.00047, 0.00029
2021-07-21 17:42:14:668073, 2.138002, 0.00315, 0.00048, 0.00034
2021-07-21 17:42:15:307424, 2.137024, 0.0032, 0.00062, 0.00012
2021-07-21 17:42:15:947011, 2.135174, 0.00409, 0.0006, 0.00027
2021-07-21 17:42:16:587456, 2.689517, 0.00409, 0.00067, 0.00024
2021-07-21 17:42:17:237215, 2.687108, 0.00412, 0.00065, 0.00019
2021-07-21 17:42:17:877100, 2.683406, 0.00391, 0.00077, 0.00022
2021-07-21 17:42:18:516750, 2.679641, 0.00386, 0.00058, 0.00031
2021-07-21 17:42:19:156963, 2.675896, 0.00386, 0.00056, 0.00043
2021-07-21 17:42:19:797050, 2.67211, 0.00396, 0.00067, 0.0002
2021-07-21 17:42:20:437101, 2.670307, 0.00405, 0.0005, 0.00026
2021-07-21 17:42:21:726595, -2.660608, -0.00378, -0.00059, 0.00015
2021-07-21 17:42:22:366784, -2.658888, -0.00367, -0.00053, 0.00015
2021-07-21 17:42:23:006146, -2.65599, -0.00385, -0.00051, -9e-05
2021-07-21 17:42:23:646333, -1.574484, 0.00012, 0.00011, 0.00026
2021-07-21 17:42:24:285517, -8.5891e-05, -0.0, 9e-05, -7e-05
2021-07-21 17:42:24:926076, 0.0003801492, -2e-05, -8e-05, 0.00017
2021-07-21 17:42:25:545935, 0.0004528563, -4e-05, -0.0, 0.00029
2021-07-21 17:42:26:175853, 0.0005107412, -7e-05, -0.00017, 0.00024
