# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
1817212,0,0.6777,,,,,,,1
1817340,0,,,2.7715,,,,,1
1817468,0,0.6777,,,,,,,1
1817618,0,,,,,-0.0381,,,1
1817769,0,,,,,,,0.4805,1
1817920,0,,,,,,0.0457,,1
1818071,0,,,,25.6869,,,,1
1818199,0,,,2.7716,,,,,1
1818327,0,0.6776,,,,,,,1
1818455,0,,,2.7715,,,,,1
1818605,0,,,,,-0.0383,,,1
1818756,0,,,,,,,0.4803,1
1818907,0,,,,,,0.0457,,1
1819058,0,,,,25.6869,,,,1
1819186,0,0.6777,,,,,,,1
1819314,0,,,2.7714,,,,,1
1819442,0,0.6777,,,,,,,1
1819592,0,,,,,-0.0383,,,1
1819743,0,,,,,,,0.4803,1
1819894,0,,,,,,0.0457,,1
1820045,0,,,,25.6869,,,,1
1820173,0,,,2.7716,,,,,1
1820301,0,0.6777,,,,,,,1
1820429,0,,,2.7716,,,,,1
1820557,0,0.6777,,,,,,,1
1820707,0,,,,,-0.0383,,,1
1820858,0,,,,,,,0.4803,1
1821009,0,,,,,,0.0455,,1
1821160,0,,,,25.6869,,,,1
1821288,0,,,2.7717,,,,,1
1821416,0,0.6776,,,,,,,1
1821544,0,,,2.7716,,,,,1
1821694,0,,,,,-0.0386,,,1
1821845,0,,,,,,,0.4800,1
1821996,0,,,,,,0.0455,,1
1822147,0,,,,25.6869,,,,1
1822275,0,0.6777,,,,,,,1
1822403,0,,,2.7715,,,,,1
1822531,0,0.6777,,,,,,,1
1822681,0,,,,,-0.0386,,,1
1822832,0,,,,,,,0.4800,1
1822983,0,,,,,,0.0455,,1
1823134,0,,,,25.6869,,,,1
1823262,0,,,2.7713,,,,,1
1823390,0,0.6777,,,,,,,1
1823518,0,,,2.7715,,,,,1
1823668,0,,,,,-0.0388,,,1
1823819,0,,,,,,,0.4800,1
1823970,0,,,,,,0.0455,,1
1824121,0,,,,25.6869,,,,1
1824249,0,0.6777,,,,,,,1
1824377,0,,,2.7715,,,,,1
1824505,0,0.6777,,,,,,,1
1824655,0,,,,,-0.0388,,,1
1824806,0,,,,,,,0.4800,1
1824957,0,,,,,,0.0453,,1
1825108,0,,,,25.6869,,,,1
1825236,0,,,2.7713,,,,,1
1825364,0,0.6776,,,,,,,1
1825492,0,,,2.7710,,,,,1
1825642,0,,,,,-0.0388,,,1
1825793,0,,,,,,,0.4798,1
1825944,0,,,,,,0.0453,,1
1826095,0,,,,25.6869,,,,1
1826223,0,0.6776,,,,,,,1
1826351,0,,,2.7713,,,,,1
1826479,0,0.6777,,,,,,,1
1826629,0,,,,,-0.0388,,,1
1826780,0,,,,,,,0.4798,1
1826931,0,,,,,,0.0453,,1
1827082,0,,,,25.6869,,,,1
1827210,0,,,2.7710,,,,,1
1827338,0,0.6777,,,,,,,1
1827466,0,,,2.7709,,,,,1
1827616,0,,,,,-0.0388,,,1
1827767,0,,,,,,,0.4798,1
1827918,0,,,,,,0.0453,,1
1828069,0,,,,25.6869,,,,1
1828197,0,0.6777,,,,,,,1
1828325,0,,,2.7709,,,,,1
1828453,0,0.6776,,,,,,,1
1828603,0,,,,,-0.0388,,,1
1828754,0,,,,,,,0.4798,1
1828905,0,,,,,,0.0453,,1
1829056,0,,,,25.6869,,,,1
1829184,0,,,2.7709,,,,,1
1829312,0,0.6776,,,,,,,1
1829440,0,,,2.7707,,,,,1
1829590,0,,,,,-0.0388,,,1
1829741,0,,,,,,,0.4798,1
1829892,0,,,,,,0.0453,,1
1830043,0,,,,25.6869,,,,1
1830171,0,0.6777,,,,,,,1
1830299,0,,,2.7706,,,,,1
1830427,0,0.6776,,,,,,,1
1830555,0,,,2.7705,,,,,1
1830705,0,,,,,-0.0388,,,1
1830856,0,,,,,,,0.4798,1
1831007,0,,,,,,0.0453,,1
1831158,0,,,,25.6869,,,,1
1831286,0,0.6777,,,,,,,1
1831414,0,,,2.7705,,,,,1
1831542,0,0.6776,,,,,,,1
1831692,0,,,,,-0.0390,,,1
1831843,0,,,,,,,0.4798,1
1831994,0,,,,,,0.0453,,1
1832145,0,,,,25.6869,,,,1
1832273,0,,,2.7702,,,,,1
1832401,0,0.6776,,,,,,,1
1832529,0,,,2.7702,,,,,1
1832679,0,,,,,-0.0390,,,1
1832830,0,,,,,,,0.4798,1
1832981,0,,,,,,0.0450,,1
1833132,0,,,,25.6869,,,,1
1833260,0,0.6777,,,,,,,1
1833388,0,,,2.7701,,,,,1
1833516,0,0.6776,,,,,,,1
1833666,0,,,,,-0.0390,,,1
1833817,0,,,,,,,0.4798,1
1833968,0,,,,,,0.0450,,1
1834119,0,,,,25.6869,,,,1
1834247,0,,,2.7698,,,,,1
1834375,0,0.6777,,,,,,,1
1834503,0,,,2.7698,,,,,1
1834653,0,,,,,-0.0390,,,1
1834804,0,,,,,,,0.4796,1
1834955,0,,,,,,0.0450,,1
1835106,0,,,,25.6869,,,,1
1835234,0,0.6776,,,,,,,1
1835362,0,,,2.7695,,,,,1
1835490,0,0.6776,,,,,,,1
1835640,0,,,,,-0.0390,,,1
1835791,0,,,,,,,0.4796,1
1835942,0,,,,,,0.0450,,1
1836093,0,,,,25.6869,,,,1
1836221,0,,,2.7691,,,,,1
1836349,0,0.6776,,,,,,,1
1836477,0,,,2.7689,,,,,1
1836627,0,,,,,-0.0390,,,1
1836778,0,,,,,,,0.4796,1
1836929,0,,,,,,0.0450,,1
1837080,0,,,,25.6869,,,,1
1837208,0,0.6777,,,,,,,1
1837336,0,,,2.7688,,,,,1
1837464,0,0.6776,,,,,,,1
1837614,0,,,,,-0.0390,,,1
1837765,0,,,,,,,0.4796,1
1837916,0,,,,,,0.0450,,1
1838067,0,,,,25.6869,,,,1
1838195,0,,,2.7684,,,,,1
1838323,0,0.6776,,,,,,,1
1838451,0,,,2.7682,,,,,1
1838601,0,,,,,-0.0390,,,1
1838752,0,,,,,,,0.4796,1
1838903,0,,,,,,0.0450,,1
1839054,0,,,,25.6869,,,,1
1839182,0,0.6777,,,,,,,1
1839310,0,,,2.7679,,,,,1
1839438,0,0.6776,,,,,,,1
1839588,0,,,,,-0.0390,,,1
1839739,0,,,,,,,0.4796,1
1839890,0,,,,,,0.0450,,1
1840041,0,,,,25.6869,,,,1
1840169,0,,,2.7677,,,,,1
1840297,0,0.6776,,,,,,,1
1840425,0,,,2.7676,,,,,1
1840553,0,0.6777,,,,,,,1
1840703,0,,,,,-0.0390,,,1
1840854,0,,,,,,,0.4796,1
1841005,0,,,,,,0.0450,,1
1841156,0,,,,25.6869,,,,1
1841284,0,,,2.7674,,,,,1
1841412,0,0.6776,,,,,,,1
1841540,0,,,2.7671,,,,,1
1841690,0,,,,,-0.0390,,,1
1841841,0,,,,,,,0.4796,1
1841992,0,,,,,,0.0450,,1
1842143,0,,,,25.6869,,,,1
1842271,0,0.6777,,,,,,,1
1842399,0,,,2.7669,,,,,1
1842527,0,0.6776,,,,,,,1
1842677,0,,,,,-0.0390,,,1
1842828,0,,,,,,,0.4796,1
1842979,0,,,,,,0.0450,,1
1843130,0,,,,25.6869,,,,1
1843258,0,,,2.7665,,,,,1
1843386,0,0.6776,,,,,,,1
1843514,0,,,2.7662,,,,,1
1843664,0,,,,,-0.0390,,,1
1843815,0,,,,,,,0.4796,1
1843966,0,,,,,,0.0450,,1
1844117,0,,,,25.6869,,,,1
1844245,0,0.6776,,,,,,,1
1844373,0,,,2.7660,,,,,1
1844501,0,0.6776,,,,,,,1
1844651,0,,,,,-0.0390,,,1
1844802,0,,,,,,,0.4796,1
1844953,0,,,,,,0.0450,,1
1845104,0,,,,25.6869,,,,1
1845232,0,,,2.7656,,,,,1
1845360,0,0.6776,,,,,,,1
1845488,0,,,2.7654,,,,,1
1845638,0,,,,,-0.0393,,,1
1845789,0,,,,,,,0.4796,1
1845940,0,,,,,,0.0450,,1
1846091,0,,,,25.6899,,,,1
1846219,0,0.6776,,,,,,,1
1846347,0,,,2.7650,,,,,1
1846475,0,0.6776,,,,,,,1
1846625,0,,,,,-0.0393,,,1
1846776,0,,,,,,,0.4793,1
1846927,0,,,,,,0.0450,,1
1847078,0,,,,25.6899,,,,1
1847206,0,,,2.7646,,,,,1
1847334,0,0.6776,,,,,,,1
1847462,0,,,2.7642,,,,,1
1847612,0,,,,,-0.0393,,,1
1847763,0,,,,,,,0.4796,1
1847914,0,,,,,,0.0450,,1
1848065,0,,,,25.6899,,,,1
1848193,0,0.6777,,,,,,,1
1848321,0,,,2.7641,,,,,1
1848449,0,0.6776,,,,,,,1
1848599,0,,,,,-0.0393,,,1
1848750,0,,,,,,,0.4793,1
1848901,0,,,,,,0.0448,,1
1849052,0,,,,25.6899,,,,1
1849180,0,,,2.7637,,,,,1
1849308,0,0.6776,,,,,,,1
1849436,0,,,2.7636,,,,,1
1849586,0,,,,,-0.0393,,,1
1849737,0,,,,,,,0.4793,1
1849888,0,,,,,,0.0448,,1
1850039,0,,,,25.6899,,,,1
1850167,0,0.6776,,,,,,,1
1850295,0,,,2.7631,,,,,1
1850423,0,0.6776,,,,,,,1
1850551,0,,,2.7629,,,,,1
1850701,0,,,,,-0.0393,,,1
1850852,0,,,,,,,0.4793,1
1851003,0,,,,,,0.0448,,1
1851154,0,,,,25.6899,,,,1
1851282,0,0.6777,,,,,,,1
1851410,0,,,2.7626,,,,,1
1851538,0,0.6776,,,,,,,1
1851688,0,,,,,-0.0393,,,1
1851839,0,,,,,,,0.4793,1
1851990,0,,,,,,0.0448,,1
1852141,0,,,,25.6899,,,,1
1852269,0,,,2.7620,,,,,1
1852397,0,0.6776,,,,,,,1
1852525,0,,,2.7620,,,,,1
1852675,0,,,,,-0.0393,,,1
1852826,0,,,,,,,0.4793,1
1852977,0,,,,,,0.0448,,1
1853128,0,,,,25.6899,,,,1
1853256,0,0.6776,,,,,,,1
1853384,0,,,2.7614,,,,,1
1853512,0,0.6776,,,,,,,1
1853662,0,,,,,-0.0393,,,1
1853813,0,,,,,,,0.4793,1
1853964,0,,,,,,0.0448,,1
1854115,0,,,,25.6899,,,,1
1854243,0,,,2.7610,,,,,1
1854371,0,0.6776,,,,,,,1
1854499,0,,,2.7609,,,,,1
1854649,0,,,,,-0.0393,,,1
1854800,0,,,,,,,0.4793,1
1854951,0,,,,,,0.0448,,1
1855102,0,,,,25.6899,,,,1
1855230,0,0.6776,,,,,,,1
1855358,0,,,2.7605,,,,,1
1855486,0,0.6776,,,,,,,1
1855636,0,,,,,-0.0393,,,1
1855787,0,,,,,,,0.4793,1
1855938,0,,,,,,0.0448,,1
1856089,0,,,,25.6899,,,,1
1856217,0,,,2.7600,,,,,1
1856345,0,0.6776,,,,,,,1
1856473,0,,,2.7597,,,,,1
1856623,0,,,,,-0.0393,,,1
1856774,0,,,,,,,0.4793,1
1856925,0,,,,,,0.0448,,1
1857076,0,,,,25.6899,,,,1
1857204,0,0.6776,,,,,,,1
1857332,0,,,2.7594,,,,,1
1857460,0,0.6776,,,,,,,1
1857610,0,,,,,-0.0393,,,1
1857761,0,,,,,,,0.4793,1
1857912,0,,,,,,0.0448,,1
1858063,0,,,,25.6899,,,,1
1858191,0,,,2.7589,,,,,1
1858319,0,0.6776,,,,,,,1
1858447,0,,,2.7585,,,,,1
1858597,0,,,,,-0.0395,,,1
1858748,0,,,,,,,0.4793,1
1858899,0,,,,,,0.0448,,1
1859050,0,,,,25.6899,,,,1
1859178,0,0.6777,,,,,,,1
1859306,0,,,2.7582,,,,,1
1859434,0,0.6776,,,,,,,1
1859584,0,,,,,-0.0395,,,1
1859735,0,,,,,,,0.4793,1
1859886,0,,,,,,0.0448,,1
1860037,0,,,,25.6899,,,,1
1860165,0,,,2.7576,,,,,1
1860293,0,0.6776,,,,,,,1
1860421,0,,,2.7575,,,,,1
1860549,0,0.6776,,,,,,,1
1860699,0,,,,,-0.0395,,,1
1860850,0,,,,,,,0.4793,1
1861001,0,,,,,,0.0448,,1
1861152,0,,,,25.6899,,,,1
1861280,0,,,2.7570,,,,,1
1861408,0,0.6776,,,,,,,1
1861536,0,,,2.7566,,,,,1
1861686,0,,,,,-0.0395,,,1
1861837,0,,,,,,,0.4793,1
1861988,0,,,,,,0.0448,,1
1862139,0,,,,25.6899,,,,1
1862267,0,0.6776,,,,,,,1
1862395,0,,,2.7561,,,,,1
1862523,0,0.6776,,,,,,,1
1862673,0,,,,,-0.0395,,,1
1862824,0,,,,,,,0.4793,1
1862975,0,,,,,,0.0448,,1
1863126,0,,,,25.6899,,,,1
1863254,0,,,2.7557,,,,,1
1863382,0,0.6776,,,,,,,1
1863510,0,,,2.7556,,,,,1
1863660,0,,,,,-0.0393,,,1
1863811,0,,,,,,,0.4791,1
1863962,0,,,,,,0.0448,,1
1864113,0,,,,25.6899,,,,1
1864241,0,0.6776,,,,,,,1
1864369,0,,,2.7551,,,,,1
1864497,0,0.6776,,,,,,,1
1864647,0,,,,,-0.0395,,,1
1864798,0,,,,,,,0.4791,1
1864949,0,,,,,,0.0446,,1
1865100,0,,,,25.6899,,,,1
1865228,0,,,2.7546,,,,,1
1865356,0,0.6776,,,,,,,1
1865484,0,,,2.7542,,,,,1
1865634,0,,,,,-0.0395,,,1
1865785,0,,,,,,,0.4791,1
1865936,0,,,,,,0.0446,,1
1866087,0,,,,25.6899,,,,1
1866215,0,0.6776,,,,,,,1
1866343,0,,,2.7539,,,,,1
1866471,0,0.6776,,,,,,,1
1866621,0,,,,,-0.0395,,,1
1866772,0,,,,,,,0.4791,1
1866923,0,,,,,,0.0448,,1
1867074,0,,,,25.6899,,,,1
1867202,0,,,2.7532,,,,,1
1867330,0,0.6776,,,,,,,1
1867458,0,,,2.7531,,,,,1
1867608,0,,,,,-0.0395,,,1
1867759,0,,,,,,,0.4791,1
1867910,0,,,,,,0.0446,,1
1868061,0,,,,25.6899,,,,1
1868189,0,0.6776,,,,,,,1
1868317,0,,,2.7528,,,,,1
1868445,0,0.6776,,,,,,,1
1868595,0,,,,,-0.0395,,,1
1868746,0,,,,,,,0.4791,1
1868897,0,,,,,,0.0446,,1
1869048,0,,,,25.6899,,,,1
1869176,0,,,2.7521,,,,,1
1869304,0,0.6776,,,,,,,1
1869432,0,,,2.7519,,,,,1
1869582,0,,,,,-0.0395,,,1
1869733,0,,,,,,,0.4791,1
1869884,0,,,,,,0.0446,,1
1870035,0,,,,25.6899,,,,1
1870163,0,0.6776,,,,,,,1
1870291,0,,,2.7516,,,,,1
1870419,0,0.6776,,,,,,,1
1870547,0,,,2.7513,,,,,1
1870697,0,,,,,-0.0395,,,1
1870848,0,,,,,,,0.4791,1
1870999,0,,,,,,0.0446,,1
1871150,0,,,,25.6899,,,,1
1871278,0,0.6776,,,,,,,1
1871406,0,,,2.7509,,,,,1
1871534,0,0.6776,,,,,,,1
1871684,0,,,,,-0.0395,,,1
1871835,0,,,,,,,0.4791,1
1871986,0,,,,,,0.0446,,1
1872137,0,,,,25.6899,,,,1
1872265,0,,,2.7504,,,,,1
1872393,0,0.6776,,,,,,,1
1872521,0,,,2.7501,,,,,1
1872671,0,,,,,-0.0395,,,1
1872822,0,,,,,,,0.4791,1
1872973,0,,,,,,0.0446,,1
1873124,0,,,,25.6899,,,,1
1873252,0,0.6776,,,,,,,1
1873380,0,,,2.7498,,,,,1
1873508,0,0.6776,,,,,,,1
1873658,0,,,,,-0.0395,,,1
1873809,0,,,,,,,0.4791,1
1873960,0,,,,,,0.0446,,1
1874111,0,,,,25.6899,,,,1
1874239,0,,,2.7492,,,,,1
1874367,0,0.6776,,,,,,,1
1874495,0,,,2.7491,,,,,1
1874645,0,,,,,-0.0395,,,1
1874796,0,,,,,,,0.4791,1
1874947,0,,,,,,0.0446,,1
1875098,0,,,,25.6899,,,,1
1875226,0,0.6776,,,,,,,1
1875354,0,,,2.7485,,,,,1
1875482,0,0.6776,,,,,,,1
1875632,0,,,,,-0.0395,,,1
1875783,0,,,,,,,0.4791,1
1875934,0,,,,,,0.0446,,1
1876085,0,,,,25.6899,,,,1
1876213,0,,,2.7481,,,,,1
1876341,0,0.6776,,,,,,,1
1876469,0,,,2.7479,,,,,1
1876619,0,,,,,-0.0395,,,1
1876770,0,,,,,,,0.4791,1
1876921,0,,,,,,0.0446,,1
1877072,0,,,,25.6899,,,,1
1877200,0,0.6776,,,,,,,1
1877328,0,,,2.7475,,,,,1
1877456,0,0.6776,,,,,,,1
1877606,0,,,,,-0.0395,,,1
1877757,0,,,,,,,0.4791,1
1877908,0,,,,,,0.0446,,1
1878059,0,,,,25.6899,,,,1
1878187,0,,,2.7471,,,,,1
1878315,0,0.6776,,,,,,,1
1878443,0,,,2.7469,,,,,1
1878593,0,,,,,-0.0395,,,1
1878744,0,,,,,,,0.4791,1
1878895,0,,,,,,0.0446,,1
1879046,0,,,,25.6899,,,,1
1879174,0,0.6776,,,,,,,1
1879302,0,,,2.7464,,,,,1
1879430,0,0.6776,,,,,,,1
1879558,0,,,2.7461,,,,,1
1879708,0,,,,,-0.0395,,,1
1879859,0,,,,,,,0.4791,1
1880010,0,,,,,,0.0446,,1
1880161,0,,,,25.6899,,,,1
1880289,0,0.6776,,,,,,,1
1880417,0,,,2.7459,,,,,1
1880545,0,0.6776,,,,,,,1
1880695,0,,,,,-0.0395,,,1
1880846,0,,,,,,,0.4791,1
1880997,0,,,,,,0.0446,,1
1881148,0,,,,25.6899,,,,1
1881276,0,,,2.7454,,,,,1
1881404,0,0.6776,,,,,,,1
1881532,0,,,2.7451,,,,,1
1881682,0,,,,,-0.0395,,,1
1881833,0,,,,,,,0.4791,1
1881984,0,,,,,,0.0446,,1
1882135,0,,,,25.6928,,,,1
1882263,0,0.6776,,,,,,,1
1882391,0,,,2.7448,,,,,1
1882519,0,0.6776,,,,,,,1
1882669,0,,,,,-0.0395,,,1
1882820,0,,,,,,,0.4791,1
1882971,0,,,,,,0.0446,,1
1883122,0,,,,25.6899,,,,1
1883250,0,,,2.7442,,,,,1
1883378,0,0.6776,,,,,,,1
1883506,0,,,2.7441,,,,,1
1883656,0,,,,,-0.0395,,,1
1883807,0,,,,,,,0.4791,1
1883958,0,,,,,,0.0446,,1
1884109,0,,,,25.6899,,,,1
1884237,0,0.6776,,,,,,,1
1884365,0,,,2.7437,,,,,1
1884493,0,0.6776,,,,,,,1
1884643,0,,,,,-0.0397,,,1
1884794,0,,,,,,,0.4789,1
1884945,0,,,,,,0.0446,,1
1885096,0,,,,25.6928,,,,1
1885224,0,,,2.7433,,,,,1
1885352,0,0.6776,,,,,,,1
1885480,0,,,2.7430,,,,,1
1885630,0,,,,,-0.0395,,,1
1885781,0,,,,,,,0.4789,1
1885932,0,,,,,,0.0446,,1
1886083,0,,,,25.6928,,,,1
1886211,0,0.6776,,,,,,,1
1886339,0,,,2.7426,,,,,1
1886467,0,0.6776,,,,,,,1
1886617,0,,,,,-0.0397,,,1
1886768,0,,,,,,,0.4789,1
1886919,0,,,,,,0.0444,,1
1887070,0,,,,25.6928,,,,1
1887198,0,,,2.7422,,,,,1
1887326,0,0.6776,,,,,,,1
1887454,0,,,2.7420,,,,,1
1887604,0,,,,,-0.0397,,,1
1887755,0,,,,,,,0.4789,1
1887906,0,,,,,,0.0446,,1
1888057,0,,,,25.6928,,,,1
1888185,0,0.6776,,,,,,,1
1888313,0,,,2.7415,,,,,1
1888441,0,0.6776,,,,,,,1
1888591,0,,,,,-0.0397,,,1
1888742,0,,,,,,,0.4791,1
1888893,0,,,,,,0.0444,,1
1889044,0,,,,25.6928,,,,1
1889172,0,,,2.7414,,,,,1
1889300,0,0.6776,,,,,,,1
1889428,0,,,2.7412,,,,,1
1889556,0,0.6776,,,,,,,1
1889706,0,,,,,-0.0397,,,1
1889857,0,,,,,,,0.4789,1
1890008,0,,,,,,0.0444,,1
1890159,0,,,,25.6928,,,,1
1890287,0,,,2.7408,,,,,1
1890415,0,0.6776,,,,,,,1
1890543,0,,,2.7404,,,,,1
1890693,0,,,,,-0.0397,,,1
1890844,0,,,,,,,0.4789,1
1890995,0,,,,,,0.0444,,1
1891146,0,,,,25.6928,,,,1
1891274,0,0.6776,,,,,,,1
1891402,0,,,2.7404,,,,,1
1891530,0,0.6776,,,,,,,1
1891680,0,,,,,-0.0397,,,1
1891831,0,,,,,,,0.4789,1
1891982,0,,,,,,0.0446,,1
1892133,0,,,,25.6928,,,,1
1892261,0,,,2.7400,,,,,1
1892389,0,0.6776,,,,,,,1
1892517,0,,,2.7396,,,,,1
1892667,0,,,,,-0.0397,,,1
1892818,0,,,,,,,0.4789,1
1892969,0,,,,,,0.0444,,1
1893120,0,,,,25.6928,,,,1
1893248,0,0.6776,,,,,,,1
1893376,0,,,2.7394,,,,,1
1893504,0,0.6776,,,,,,,1
1893654,0,,,,,-0.0397,,,1
1893805,0,,,,,,,0.4789,1
1893956,0,,,,,,0.0444,,1
1894107,0,,,,25.6928,,,,1
1894235,0,,,2.7391,,,,,1
1894363,0,0.6776,,,,,,,1
1894491,0,,,2.7389,,,,,1
1894641,0,,,,,-0.0397,,,1
1894792,0,,,,,,,0.4789,1
1894943,0,,,,,,0.0444,,1
1895094,0,,,,25.6928,,,,1
1895222,0,0.6776,,,,,,,1
1895350,0,,,2.7387,,,,,1
1895478,0,0.6776,,,,,,,1
1895628,0,,,,,-0.0397,,,1
1895779,0,,,,,,,0.4789,1
1895930,0,,,,,,0.0444,,1
1896081,0,,,,25.6928,,,,1
1896209,0,,,2.7382,,,,,1
1896337,0,0.6776,,,,,,,1
1896465,0,,,2.7380,,,,,1
1896615,0,,,,,-0.0395,,,1
1896766,0,,,,,,,0.4789,1
1896917,0,,,,,,0.0444,,1
1897068,0,,,,25.6928,,,,1
1897196,0,0.6776,,,,,,,1
1897324,0,,,2.7379,,,,,1
1897452,0,0.6776,,,,,,,1
1897602,0,,,,,-0.0397,,,1
1897753,0,,,,,,,0.4789,1
1897904,0,,,,,,0.0444,,1
1898055,0,,,,25.6928,,,,1
1898183,0,,,2.7376,,,,,1
1898311,0,0.6776,,,,,,,1
1898439,0,,,2.7375,,,,,1
1898589,0,,,,,-0.0397,,,1
1898740,0,,,,,,,0.4789,1
1898891,0,,,,,,0.0444,,1
1899042,0,,,,25.6928,,,,1
1899170,0,0.6776,,,,,,,1
1899298,0,,,2.7374,,,,,1
1899426,0,0.6776,,,,,,,1
1899554,0,,,2.7370,,,,,1
1899704,0,,,,,-0.0397,,,1
1899855,0,,,,,,,0.4789,1
1900006,0,,,,,,0.0444,,1
1900157,0,,,,25.6928,,,,1
1900285,0,0.6776,,,,,,,1
1900413,0,,,2.7368,,,,,1
1900541,0,0.6776,,,,,,,1
1900691,0,,,,,-0.0397,,,1
1900842,0,,,,,,,0.4789,1
1900993,0,,,,,,0.0444,,1
1901144,0,,,,25.6928,,,,1
1901272,0,,,2.7366,,,,,1
1901400,0,0.6776,,,,,,,1
1901528,0,,,2.7362,,,,,1
1901678,0,,,,,-0.0397,,,1
1901829,0,,,,,,,0.4789,1
1901980,0,,,,,,0.0444,,1
1902131,0,,,,25.6928,,,,1
1902259,0,0.6776,,,,,,,1
1902387,0,,,2.7361,,,,,1
1902515,0,0.6776,,,,,,,1
1902665,0,,,,,-0.0397,,,1
1902816,0,,,,,,,0.4789,1
1902967,0,,,,,,0.0444,,1
1903118,0,,,,25.6928,,,,1
1903246,0,,,2.7357,,,,,1
1903374,0,0.6776,,,,,,,1
1903502,0,,,2.7356,,,,,1
1903652,0,,,,,-0.0397,,,1
1903803,0,,,,,,,0.4789,1
1903954,0,,,,,,0.0444,,1
1904105,0,,,,25.6928,,,,1
1904233,0,0.6776,,,,,,,1
1904361,0,,,2.7354,,,,,1
1904489,0,0.6776,,,,,,,1
1904639,0,,,,,-0.0397,,,1
1904790,0,,,,,,,0.4789,1
1904941,0,,,,,,0.0444,,1
1905092,0,,,,25.6928,,,,1
1905220,0,,,2.7351,,,,,1
1905348,0,0.6776,,,,,,,1
1905476,0,,,2.7349,,,,,1
1905626,0,,,,,-0.0397,,,1
1905777,0,,,,,,,0.4789,1
1905928,0,,,,,,0.0444,,1
1906079,0,,,,25.6928,,,,1
1906207,0,0.6776,,,,,,,1
1906335,0,,,2.7349,,,,,1
1906463,0,0.6776,,,,,,,1
1906613,0,,,,,-0.0397,,,1
1906764,0,,,,,,,0.4789,1
1906915,0,,,,,,0.0444,,1
1907066,0,,,,25.6928,,,,1
1907194,0,,,2.7345,,,,,1
1907322,0,0.6776,,,,,,,1
1907450,0,,,2.7341,,,,,1
1907600,0,,,,,-0.0397,,,1
1907751,0,,,,,,,0.4789,1
1907903,0,,,,,,0.0444,,1
1908053,0,,,,25.6928,,,,1
1908181,0,0.6776,,,,,,,1
1908309,0,,,2.7341,,,,,1
1908437,0,0.6776,,,,,,,1
1908587,0,,,,,-0.0397,,,1
1908738,0,,,,,,,0.4789,1
1908889,0,,,,,,0.0444,,1
1909040,0,,,,25.6928,,,,1
1909168,0,,,2.7339,,,,,1
1909296,0,0.6776,,,,,,,1
1909424,0,,,2.7339,,,,,1
1909552,0,0.6776,,,,,,,1
1909702,0,,,,,-0.0397,,,1
1909853,0,,,,,,,0.4789,1
1910004,0,,,,,,0.0444,,1
1910155,0,,,,25.6928,,,,1
1910283,0,,,2.7335,,,,,1
1910411,0,0.6776,,,,,,,1
1910539,0,,,2.7334,,,,,1
1910689,0,,,,,-0.0397,,,1
1910840,0,,,,,,,0.4789,1
1910991,0,,,,,,0.0444,,1
1911142,0,,,,25.6928,,,,1
1911270,0,0.6776,,,,,,,1
1911398,0,,,2.7332,,,,,1
1911526,0,0.6776,,,,,,,1
1911676,0,,,,,-0.0397,,,1
1911827,0,,,,,,,0.4789,1
1911978,0,,,,,,0.0444,,1
1912129,0,,,,25.6928,,,,1
1912257,0,,,2.7332,,,,,1
1912385,0,0.6776,,,,,,,1
1912513,0,,,2.7330,,,,,1
1912663,0,,,,,-0.0397,,,1
1912814,0,,,,,,,0.4789,1
1912965,0,,,,,,0.0444,,1
1913116,0,,,,25.6928,,,,1
1913244,0,0.6776,,,,,,,1
1913372,0,,,2.7329,,,,,1
1913500,0,0.6776,,,,,,,1
1913650,0,,,,,-0.0400,,,1
1913801,0,,,,,,,0.4786,1
1913952,0,,,,,,0.0444,,1
1914103,0,,,,25.6928,,,,1
1914231,0,,,2.7326,,,,,1
1914359,0,0.6776,,,,,,,1
1914487,0,,,2.7325,,,,,1
1914637,0,,,,,-0.0397,,,1
1914788,0,,,,,,,0.4786,1
1914939,0,,,,,,0.0442,,1
1915090,0,,,,25.6928,,,,1
1915218,0,0.6776,,,,,,,1
1915346,0,,,2.7324,,,,,1
1915474,0,0.6776,,,,,,,1
1915624,0,,,,,-0.0400,,,1
1915775,0,,,,,,,0.4789,1
1915926,0,,,,,,0.0442,,1
1916077,0,,,,25.6928,,,,1
1916205,0,,,2.7322,,,,,1
1916333,0,0.6776,,,,,,,1
1916461,0,,,2.7320,,,,,1
1916611,0,,,,,-0.0400,,,1
1916762,0,,,,,,,0.4789,1
1916913,0,,,,,,0.0442,,1
1917064,0,,,,25.6958,,,,1
1917192,0,0.6776,,,,,,,1
1917320,0,,,2.7320,,,,,1
1917448,0,0.6776,,,,,,,1
1917598,0,,,,,-0.0397,,,1
1917749,0,,,,,,,0.4786,1
1917900,0,,,,,,0.0444,,1
1918051,0,,,,25.6958,,,,1
1918179,0,,,2.7317,,,,,1
1918307,0,0.6776,,,,,,,1
1918435,0,,,2.7316,,,,,1
1918585,0,,,,,-0.0397,,,1
1918736,0,,,,,,,0.4786,1
1918887,0,,,,,,0.0444,,1
1919038,0,,,,25.6958,,,,1
1919166,0,0.6776,,,,,,,1
1919294,0,,,2.7316,,,,,1
1919422,0,0.6776,,,,,,,1
1919550,0,,,2.7314,,,,,1
