# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
2657428,0,,,2.7450,,,,,1
2657556,0,0.6779,,,,,,,1
2657706,0,,,,,-0.0409,,,1
2657857,0,,,,,,,0.4774,1
2658008,0,,,,,,0.0433,,1
2658159,0,,,,25.7283,,,,1
2658287,0,,,2.7452,,,,,1
2658415,0,0.6779,,,,,,,1
2658543,0,,,2.7451,,,,,1
2658693,0,,,,,-0.0409,,,1
2658844,0,,,,,,,0.4774,1
2658995,0,,,,,,0.0433,,1
2659146,0,,,,25.7283,,,,1
2659274,0,0.6780,,,,,,,1
2659402,0,,,2.7452,,,,,1
2659530,0,0.6779,,,,,,,1
2659680,0,,,,,-0.0409,,,1
2659831,0,,,,,,,0.4774,1
2659982,0,,,,,,0.0433,,1
2660133,0,,,,25.7283,,,,1
2660261,0,,,2.7452,,,,,1
2660389,0,0.6779,,,,,,,1
2660517,0,,,2.7450,,,,,1
2660667,0,,,,,-0.0409,,,1
2660818,0,,,,,,,0.4774,1
2660969,0,,,,,,0.0433,,1
2661120,0,,,,25.7283,,,,1
2661248,0,0.6779,,,,,,,1
2661376,0,,,2.7451,,,,,1
2661504,0,0.6779,,,,,,,1
2661654,0,,,,,-0.0409,,,1
2661805,0,,,,,,,0.4774,1
2661956,0,,,,,,0.0433,,1
2662107,0,,,,25.7283,,,,1
2662235,0,,,2.7450,,,,,1
2662363,0,0.6779,,,,,,,1
2662491,0,,,2.7450,,,,,1
2662641,0,,,,,-0.0409,,,1
2662792,0,,,,,,,0.4774,1
2662943,0,,,,,,0.0433,,1
2663094,0,,,,25.7283,,,,1
2663222,0,0.6779,,,,,,,1
2663350,0,,,2.7450,,,,,1
2663478,0,0.6779,,,,,,,1
2663628,0,,,,,-0.0409,,,1
2663779,0,,,,,,,0.4774,1
2663930,0,,,,,,0.0433,,1
2664081,0,,,,25.7283,,,,1
2664209,0,,,2.7448,,,,,1
2664337,0,0.6779,,,,,,,1
2664465,0,,,2.7446,,,,,1
2664615,0,,,,,-0.0409,,,1
2664766,0,,,,,,,0.4774,1
2664917,0,,,,,,0.0433,,1
2665068,0,,,,25.7283,,,,1
2665196,0,0.6779,,,,,,,1
2665324,0,,,2.7446,,,,,1
2665452,0,0.6779,,,,,,,1
2665602,0,,,,,-0.0409,,,1
2665753,0,,,,,,,0.4774,1
2665904,0,,,,,,0.0433,,1
2666055,0,,,,25.7283,,,,1
2666183,0,,,2.7444,,,,,1
2666311,0,0.6779,,,,,,,1
2666439,0,,,2.7444,,,,,1
2666589,0,,,,,-0.0409,,,1
2666740,0,,,,,,,0.4774,1
2666891,0,,,,,,0.0433,,1
2667042,0,,,,25.7283,,,,1
2667170,0,0.6779,,,,,,,1
2667298,0,,,2.7444,,,,,1
2667426,0,0.6779,,,,,,,1
2667554,0,,,2.7441,,,,,1
2667704,0,,,,,-0.0409,,,1
2667855,0,,,,,,,0.4777,1
2668006,0,,,,,,0.0433,,1
2668157,0,,,,25.7283,,,,1
2668285,0,0.6779,,,,,,,1
2668413,0,,,2.7441,,,,,1
2668541,0,0.6779,,,,,,,1
2668691,0,,,,,-0.0409,,,1
2668842,0,,,,,,,0.4774,1
2668993,0,,,,,,0.0433,,1
2669144,0,,,,25.7283,,,,1
2669272,0,,,2.7440,,,,,1
2669400,0,0.6779,,,,,,,1
2669528,0,,,2.7439,,,,,1
2669678,0,,,,,-0.0409,,,1
2669829,0,,,,,,,0.4774,1
2669980,0,,,,,,0.0433,,1
2670131,0,,,,25.7283,,,,1
2670259,0,0.6779,,,,,,,1
2670387,0,,,2.7439,,,,,1
2670515,0,0.6779,,,,,,,1
2670665,0,,,,,-0.0409,,,1
2670816,0,,,,,,,0.4774,1
2670967,0,,,,,,0.0433,,1
2671118,0,,,,25.7283,,,,1
2671246,0,,,2.7437,,,,,1
2671374,0,0.6779,,,,,,,1
2671502,0,,,2.7436,,,,,1
2671652,0,,,,,-0.0409,,,1
2671803,0,,,,,,,0.4774,1
2671954,0,,,,,,0.0433,,1
2672105,0,,,,25.7283,,,,1
2672233,0,0.6779,,,,,,,1
2672361,0,,,2.7436,,,,,1
2672489,0,0.6779,,,,,,,1
2672639,0,,,,,-0.0409,,,1
2672790,0,,,,,,,0.4774,1
2672941,0,,,,,,0.0433,,1
2673092,0,,,,25.7283,,,,1
2673220,0,,,2.7433,,,,,1
2673348,0,0.6779,,,,,,,1
2673476,0,,,2.7433,,,,,1
2673626,0,,,,,-0.0409,,,1
2673777,0,,,,,,,0.4774,1
2673928,0,,,,,,0.0433,,1
2674079,0,,,,25.7283,,,,1
2674207,0,0.6779,,,,,,,1
2674335,0,,,2.7433,,,,,1
2674463,0,0.6779,,,,,,,1
2674613,0,,,,,-0.0409,,,1
2674764,0,,,,,,,0.4774,1
2674915,0,,,,,,0.0433,,1
2675066,0,,,,25.7283,,,,1
2675194,0,,,2.7431,,,,,1
2675322,0,0.6779,,,,,,,1
2675450,0,,,2.7430,,,,,1
2675600,0,,,,,-0.0409,,,1
2675751,0,,,,,,,0.4777,1
2675903,0,,,,,,0.0433,,1
2676053,0,,,,25.7283,,,,1
2676181,0,0.6779,,,,,,,1
2676309,0,,,2.7427,,,,,1
2676437,0,0.6779,,,,,,,1
2676587,0,,,,,-0.0409,,,1
2676738,0,,,,,,,0.4774,1
2676889,0,,,,,,0.0433,,1
2677040,0,,,,25.7283,,,,1
2677168,0,,,2.7426,,,,,1
2677296,0,0.6779,,,,,,,1
2677424,0,,,2.7427,,,,,1
2677552,0,0.6779,,,,,,,1
2677702,0,,,,,-0.0409,,,1
2677853,0,,,,,,,0.4777,1
2678004,0,,,,,,0.0433,,1
2678155,0,,,,25.7283,,,,1
2678283,0,,,2.7425,,,,,1
2678411,0,0.6779,,,,,,,1
2678539,0,,,2.7422,,,,,1
2678689,0,,,,,-0.0409,,,1
2678840,0,,,,,,,0.4774,1
2678991,0,,,,,,0.0433,,1
2679142,0,,,,25.7283,,,,1
2679270,0,0.6779,,,,,,,1
2679398,0,,,2.7422,,,,,1
2679526,0,0.6779,,,,,,,1
2679676,0,,,,,-0.0409,,,1
2679827,0,,,,,,,0.4774,1
2679978,0,,,,,,0.0433,,1
2680129,0,,,,25.7283,,,,1
2680257,0,,,2.7420,,,,,1
2680385,0,0.6779,,,,,,,1
2680513,0,,,2.7419,,,,,1
2680663,0,,,,,-0.0409,,,1
2680814,0,,,,,,,0.4774,1
2680965,0,,,,,,0.0433,,1
2681116,0,,,,25.7283,,,,1
2681244,0,0.6779,,,,,,,1
2681372,0,,,2.7418,,,,,1
2681500,0,0.6779,,,,,,,1
2681650,0,,,,,-0.0409,,,1
2681801,0,,,,,,,0.4777,1
2681952,0,,,,,,0.0433,,1
2682103,0,,,,25.7283,,,,1
2682231,0,,,2.7415,,,,,1
2682359,0,0.6779,,,,,,,1
2682487,0,,,2.7414,,,,,1
2682637,0,,,,,-0.0409,,,1
2682788,0,,,,,,,0.4777,1
2682939,0,,,,,,0.0433,,1
2683090,0,,,,25.7283,,,,1
2683218,0,0.6779,,,,,,,1
2683346,0,,,2.7411,,,,,1
2683474,0,0.6779,,,,,,,1
2683624,0,,,,,-0.0409,,,1
2683775,0,,,,,,,0.4774,1
2683926,0,,,,,,0.0433,,1
2684077,0,,,,25.7283,,,,1
2684205,0,,,2.7410,,,,,1
2684333,0,0.6779,,,,,,,1
2684461,0,,,2.7410,,,,,1
2684611,0,,,,,-0.0409,,,1
2684762,0,,,,,,,0.4777,1
2684913,0,,,,,,0.0433,,1
2685064,0,,,,25.7283,,,,1
2685192,0,0.6779,,,,,,,1
2685320,0,,,2.7409,,,,,1
2685448,0,0.6779,,,,,,,1
2685598,0,,,,,-0.0409,,,1
2685749,0,,,,,,,0.4774,1
2685900,0,,,,,,0.0433,,1
2686051,0,,,,25.7283,,,,1
2686179,0,,,2.7406,,,,,1
2686307,0,0.6779,,,,,,,1
2686435,0,,,2.7405,,,,,1
2686585,0,,,,,-0.0409,,,1
2686736,0,,,,,,,0.4774,1
2686887,0,,,,,,0.0433,,1
2687038,0,,,,25.7283,,,,1
2687166,0,0.6780,,,,,,,1
2687294,0,,,2.7404,,,,,1
2687422,0,0.6779,,,,,,,1
2687550,0,,,2.7400,,,,,1
2687700,0,,,,,-0.0409,,,1
2687851,0,,,,,,,0.4774,1
2688002,0,,,,,,0.0433,,1
2688153,0,,,,25.7283,,,,1
2688281,0,0.6779,,,,,,,1
2688409,0,,,2.7400,,,,,1
2688537,0,0.6779,,,,,,,1
2688687,0,,,,,-0.0409,,,1
2688838,0,,,,,,,0.4774,1
2688989,0,,,,,,0.0433,,1
2689140,0,,,,25.7283,,,,1
2689268,0,,,2.7397,,,,,1
2689396,0,0.6779,,,,,,,1
2689524,0,,,2.7396,,,,,1
2689674,0,,,,,-0.0409,,,1
2689825,0,,,,,,,0.4774,1
2689976,0,,,,,,0.0433,,1
2690127,0,,,,25.7283,,,,1
2690255,0,0.6779,,,,,,,1
2690383,0,,,2.7394,,,,,1
2690511,0,0.6779,,,,,,,1
2690661,0,,,,,-0.0409,,,1
2690812,0,,,,,,,0.4774,1
2690963,0,,,,,,0.0433,,1
2691114,0,,,,25.7283,,,,1
2691242,0,,,2.7391,,,,,1
2691370,0,0.6779,,,,,,,1
2691498,0,,,2.7390,,,,,1
2691648,0,,,,,-0.0409,,,1
2691799,0,,,,,,,0.4774,1
2691950,0,,,,,,0.0433,,1
2692101,0,,,,25.7283,,,,1
2692229,0,0.6779,,,,,,,1
2692357,0,,,2.7389,,,,,1
2692485,0,0.6779,,,,,,,1
2692635,0,,,,,-0.0409,,,1
2692786,0,,,,,,,0.4774,1
2692937,0,,,,,,0.0433,,1
2693088,0,,,,25.7283,,,,1
2693216,0,,,2.7386,,,,,1
2693344,0,0.6779,,,,,,,1
2693472,0,,,2.7385,,,,,1
2693622,0,,,,,-0.0409,,,1
2693773,0,,,,,,,0.4774,1
2693924,0,,,,,,0.0433,,1
2694075,0,,,,25.7283,,,,1
2694203,0,0.6779,,,,,,,1
2694331,0,,,2.7382,,,,,1
2694459,0,0.6779,,,,,,,1
2694609,0,,,,,-0.0409,,,1
2694760,0,,,,,,,0.4774,1
2694911,0,,,,,,0.0433,,1
2695062,0,,,,25.7283,,,,1
2695190,0,,,2.7380,,,,,1
2695318,0,0.6779,,,,,,,1
2695446,0,,,2.7378,,,,,1
2695596,0,,,,,-0.0409,,,1
2695747,0,,,,,,,0.4777,1
2695898,0,,,,,,0.0433,,1
2696049,0,,,,25.7283,,,,1
2696177,0,0.6779,,,,,,,1
2696305,0,,,2.7378,,,,,1
2696433,0,0.6779,,,,,,,1
2696583,0,,,,,-0.0409,,,1
2696734,0,,,,,,,0.4777,1
2696885,0,,,,,,0.0433,,1
2697036,0,,,,25.7283,,,,1
2697164,0,,,2.7374,,,,,1
2697292,0,0.6779,,,,,,,1
2697420,0,,,2.7372,,,,,1
2697548,0,0.6779,,,,,,,1
2697698,0,,,,,-0.0409,,,1
2697849,0,,,,,,,0.4774,1
2698000,0,,,,,,0.0433,,1
2698151,0,,,,25.7283,,,,1
2698279,0,,,2.7371,,,,,1
2698407,0,0.6779,,,,,,,1
2698535,0,,,2.7368,,,,,1
2698685,0,,,,,-0.0409,,,1
2698836,0,,,,,,,0.4774,1
2698987,0,,,,,,0.0433,,1
2699138,0,,,,25.7283,,,,1
2699266,0,0.6779,,,,,,,1
2699394,0,,,2.7366,,,,,1
2699522,0,0.6779,,,,,,,1
2699672,0,,,,,-0.0409,,,1
2699823,0,,,,,,,0.4774,1
2699974,0,,,,,,0.0433,,1
2700125,0,,,,25.7283,,,,1
2700253,0,,,2.7364,,,,,1
2700381,0,0.6779,,,,,,,1
2700509,0,,,2.7362,,,,,1
2700659,0,,,,,-0.0409,,,1
2700810,0,,,,,,,0.4774,1
2700961,0,,,,,,0.0433,,1
2701112,0,,,,25.7283,,,,1
2701240,0,0.6779,,,,,,,1
2701368,0,,,2.7361,,,,,1
2701496,0,0.6779,,,,,,,1
2701646,0,,,,,-0.0409,,,1
2701797,0,,,,,,,0.4774,1
2701948,0,,,,,,0.0433,,1
2702099,0,,,,25.7283,,,,1
2702227,0,,,2.7357,,,,,1
2702355,0,0.6779,,,,,,,1
2702483,0,,,2.7355,,,,,1
2702633,0,,,,,-0.0409,,,1
2702784,0,,,,,,,0.4774,1
2702935,0,,,,,,0.0433,,1
2703086,0,,,,25.7283,,,,1
2703214,0,0.6780,,,,,,,1
2703342,0,,,2.7354,,,,,1
2703470,0,0.6779,,,,,,,1
2703620,0,,,,,-0.0409,,,1
2703771,0,,,,,,,0.4774,1
2703922,0,,,,,,0.0433,,1
2704073,0,,,,25.7283,,,,1
2704201,0,,,2.7351,,,,,1
2704329,0,0.6779,,,,,,,1
2704457,0,,,2.7350,,,,,1
2704607,0,,,,,-0.0409,,,1
2704758,0,,,,,,,0.4774,1
2704909,0,,,,,,0.0433,,1
2705060,0,,,,25.7283,,,,1
2705188,0,0.6779,,,,,,,1
2705316,0,,,2.7347,,,,,1
2705444,0,0.6779,,,,,,,1
2705594,0,,,,,-0.0409,,,1
2705745,0,,,,,,,0.4777,1
2705896,0,,,,,,0.0433,,1
2706047,0,,,,25.7283,,,,1
2706175,0,,,2.7344,,,,,1
2706303,0,0.6779,,,,,,,1
2706431,0,,,2.7342,,,,,1
2706559,0,0.6779,,,,,,,1
2706709,0,,,,,-0.0409,,,1
2706860,0,,,,,,,0.4774,1
2707011,0,,,,,,0.0433,,1
2707162,0,,,,25.7283,,,,1
2707290,0,,,2.7341,,,,,1
2707418,0,0.6779,,,,,,,1
2707546,0,,,2.7340,,,,,1
2707696,0,,,,,-0.0409,,,1
2707847,0,,,,,,,0.4774,1
2707998,0,,,,,,0.0433,,1
2708149,0,,,,25.7283,,,,1
2708277,0,0.6779,,,,,,,1
2708405,0,,,2.7339,,,,,1
2708533,0,0.6779,,,,,,,1
2708683,0,,,,,-0.0409,,,1
2708834,0,,,,,,,0.4774,1
2708985,0,,,,,,0.0433,,1
2709136,0,,,,25.7283,,,,1
2709264,0,,,2.7332,,,,,1
2709392,0,0.6779,,,,,,,1
2709520,0,,,2.7331,,,,,1
2709670,0,,,,,-0.0409,,,1
2709821,0,,,,,,,0.4774,1
2709972,0,,,,,,0.0433,,1
2710123,0,,,,25.7283,,,,1
2710251,0,0.6779,,,,,,,1
2710379,0,,,2.7331,,,,,1
2710507,0,0.6779,,,,,,,1
2710657,0,,,,,-0.0409,,,1
2710808,0,,,,,,,0.4774,1
2710959,0,,,,,,0.0433,,1
2711110,0,,,,25.7283,,,,1
2711238,0,,,2.7328,,,,,1
2711366,0,0.6779,,,,,,,1
2711494,0,,,2.7326,,,,,1
2711644,0,,,,,-0.0409,,,1
2711795,0,,,,,,,0.4774,1
2711946,0,,,,,,0.0433,,1
2712097,0,,,,25.7283,,,,1
2712225,0,0.6779,,,,,,,1
2712353,0,,,2.7325,,,,,1
2712481,0,0.6779,,,,,,,1
2712631,0,,,,,-0.0409,,,1
2712782,0,,,,,,,0.4774,1
2712933,0,,,,,,0.0433,,1
2713084,0,,,,25.7283,,,,1
2713212,0,,,2.7321,,,,,1
2713340,0,0.6779,,,,,,,1
2713468,0,,,2.7321,,,,,1
2713618,0,,,,,-0.0409,,,1
2713769,0,,,,,,,0.4774,1
2713920,0,,,,,,0.0433,,1
2714071,0,,,,25.7283,,,,1
2714199,0,0.6779,,,,,,,1
2714327,0,,,2.7317,,,,,1
2714455,0,0.6779,,,,,,,1
2714605,0,,,,,-0.0409,,,1
2714756,0,,,,,,,0.4774,1
2714907,0,,,,,,0.0433,,1
2715058,0,,,,25.7283,,,,1
2715186,0,,,2.7316,,,,,1
2715314,0,0.6779,,,,,,,1
2715442,0,,,2.7316,,,,,1
2715592,0,,,,,-0.0409,,,1
2715743,0,,,,,,,0.4774,1
2715894,0,,,,,,0.0433,,1
2716045,0,,,,25.7283,,,,1
2716173,0,0.6779,,,,,,,1
2716301,0,,,2.7314,,,,,1
2716429,0,0.6779,,,,,,,1
2716557,0,,,2.7310,,,,,1
2716707,0,,,,,-0.0409,,,1
2716858,0,,,,,,,0.4774,1
2717009,0,,,,,,0.0433,,1
2717160,0,,,,25.7283,,,,1
2717288,0,0.6779,,,,,,,1
2717416,0,,,2.7310,,,,,1
2717544,0,0.6779,,,,,,,1
2717694,0,,,,,-0.0409,,,1
2717845,0,,,,,,,0.4774,1
2717996,0,,,,,,0.0433,,1
2718147,0,,,,25.7283,,,,1
2718275,0,,,2.7306,,,,,1
2718403,0,0.6779,,,,,,,1
2718531,0,,,2.7306,,,,,1
2718681,0,,,,,-0.0409,,,1
2718832,0,,,,,,,0.4774,1
2718983,0,,,,,,0.0433,,1
2719134,0,,,,25.7283,,,,1
2719262,0,0.6779,,,,,,,1
2719390,0,,,2.7305,,,,,1
2719518,0,0.6779,,,,,,,1
2719668,0,,,,,-0.0409,,,1
2719819,0,,,,,,,0.4774,1
2719970,0,,,,,,0.0433,,1
2720121,0,,,,25.7283,,,,1
2720249,0,,,2.7301,,,,,1
2720377,0,0.6779,,,,,,,1
2720505,0,,,2.7299,,,,,1
2720655,0,,,,,-0.0409,,,1
2720806,0,,,,,,,0.4774,1
2720957,0,,,,,,0.0433,,1
2721108,0,,,,25.7283,,,,1
2721236,0,0.6779,,,,,,,1
2721364,0,,,2.7299,,,,,1
2721492,0,0.6779,,,,,,,1
2721642,0,,,,,-0.0409,,,1
2721793,0,,,,,,,0.4774,1
2721944,0,,,,,,0.0433,,1
2722095,0,,,,25.7283,,,,1
2722223,0,,,2.7296,,,,,1
2722351,0,0.6779,,,,,,,1
2722479,0,,,2.7295,,,,,1
2722629,0,,,,,-0.0409,,,1
2722780,0,,,,,,,0.4774,1
2722931,0,,,,,,0.0433,,1
2723082,0,,,,25.7283,,,,1
2723210,0,0.6779,,,,,,,1
2723338,0,,,2.7294,,,,,1
2723466,0,0.6779,,,,,,,1
2723616,0,,,,,-0.0409,,,1
2723767,0,,,,,,,0.4774,1
2723918,0,,,,,,0.0433,,1
2724069,0,,,,25.7283,,,,1
2724197,0,,,2.7291,,,,,1
2724325,0,0.6779,,,,,,,1
2724453,0,,,2.7290,,,,,1
2724603,0,,,,,-0.0409,,,1
2724754,0,,,,,,,0.4774,1
2724905,0,,,,,,0.0433,,1
2725056,0,,,,25.7283,,,,1
2725184,0,0.6779,,,,,,,1
2725312,0,,,2.7288,,,,,1
2725440,0,0.6779,,,,,,,1
2725590,0,,,,,-0.0409,,,1
2725741,0,,,,,,,0.4774,1
2725892,0,,,,,,0.0433,,1
2726043,0,,,,25.7283,,,,1
2726171,0,,,2.7286,,,,,1
2726299,0,0.6779,,,,,,,1
2726427,0,,,2.7284,,,,,1
2726555,0,0.6779,,,,,,,1
2726705,0,,,,,-0.0409,,,1
2726856,0,,,,,,,0.4774,1
2727007,0,,,,,,0.0433,,1
2727158,0,,,,25.7283,,,,1
2727286,0,,,2.7281,,,,,1
2727414,0,0.6779,,,,,,,1
2727542,0,,,2.7284,,,,,1
2727692,0,,,,,-0.0409,,,1
2727843,0,,,,,,,0.4774,1
2727994,0,,,,,,0.0433,,1
2728145,0,,,,25.7283,,,,1
2728273,0,0.6779,,,,,,,1
2728401,0,,,2.7281,,,,,1
2728529,0,0.6779,,,,,,,1
2728679,0,,,,,-0.0409,,,1
2728830,0,,,,,,,0.4774,1
2728981,0,,,,,,0.0433,,1
2729132,0,,,,25.7283,,,,1
2729260,0,,,2.7279,,,,,1
2729388,0,0.6779,,,,,,,1
2729516,0,,,2.7279,,,,,1
2729666,0,,,,,-0.0409,,,1
2729817,0,,,,,,,0.4774,1
2729968,0,,,,,,0.0433,,1
2730119,0,,,,25.7283,,,,1
2730247,0,0.6779,,,,,,,1
2730375,0,,,2.7275,,,,,1
2730503,0,0.6779,,,,,,,1
2730653,0,,,,,-0.0409,,,1
2730804,0,,,,,,,0.4774,1
2730955,0,,,,,,0.0433,,1
2731106,0,,,,25.7283,,,,1
2731234,0,,,2.7274,,,,,1
2731362,0,0.6779,,,,,,,1
2731490,0,,,2.7270,,,,,1
2731640,0,,,,,-0.0409,,,1
2731791,0,,,,,,,0.4774,1
2731942,0,,,,,,0.0433,,1
2732093,0,,,,25.7283,,,,1
2732221,0,0.6779,,,,,,,1
2732349,0,,,2.7273,,,,,1
2732477,0,0.6779,,,,,,,1
2732627,0,,,,,-0.0409,,,1
2732778,0,,,,,,,0.4774,1
2732929,0,,,,,,0.0433,,1
2733080,0,,,,25.7283,,,,1
2733208,0,,,2.7270,,,,,1
2733336,0,0.6779,,,,,,,1
2733464,0,,,2.7269,,,,,1
2733614,0,,,,,-0.0409,,,1
2733765,0,,,,,,,0.4774,1
2733916,0,,,,,,0.0433,,1
2734067,0,,,,25.7283,,,,1
2734195,0,0.6779,,,,,,,1
2734323,0,,,2.7267,,,,,1
2734451,0,0.6779,,,,,,,1
2734601,0,,,,,-0.0409,,,1
2734752,0,,,,,,,0.4774,1
2734903,0,,,,,,0.0433,,1
2735054,0,,,,25.7283,,,,1
2735182,0,,,2.7265,,,,,1
2735310,0,0.6779,,,,,,,1
2735438,0,,,2.7264,,,,,1
2735588,0,,,,,-0.0409,,,1
2735739,0,,,,,,,0.4774,1
2735890,0,,,,,,0.0433,,1
2736041,0,,,,25.7283,,,,1
2736169,0,0.6779,,,,,,,1
2736297,0,,,2.7262,,,,,1
2736425,0,0.6779,,,,,,,1
2736553,0,,,2.7260,,,,,1
2736703,0,,,,,-0.0409,,,1
2736854,0,,,,,,,0.4777,1
2737005,0,,,,,,0.0433,,1
2737156,0,,,,25.7283,,,,1
2737284,0,0.6779,,,,,,,1
2737412,0,,,2.7259,,,,,1
2737540,0,0.6779,,,,,,,1
2737690,0,,,,,-0.0409,,,1
2737841,0,,,,,,,0.4774,1
2737992,0,,,,,,0.0433,,1
2738143,0,,,,25.7283,,,,1
2738271,0,,,2.7256,,,,,1
2738399,0,0.6779,,,,,,,1
2738527,0,,,2.7254,,,,,1
2738677,0,,,,,-0.0409,,,1
2738828,0,,,,,,,0.4774,1
2738979,0,,,,,,0.0433,,1
2739130,0,,,,25.7283,,,,1
2739258,0,0.6779,,,,,,,1
2739386,0,,,2.7254,,,,,1
2739514,0,0.6779,,,,,,,1
2739664,0,,,,,-0.0409,,,1
2739815,0,,,,,,,0.4774,1
2739966,0,,,,,,0.0433,,1
2740117,0,,,,25.7283,,,,1
2740245,0,,,2.7252,,,,,1
2740373,0,0.6779,,,,,,,1
2740501,0,,,2.7251,,,,,1
2740651,0,,,,,-0.0409,,,1
2740802,0,,,,,,,0.4774,1
2740953,0,,,,,,0.0433,,1
2741104,0,,,,25.7283,,,,1
2741232,0,0.6779,,,,,,,1
2741360,0,,,2.7251,,,,,1
2741488,0,0.6779,,,,,,,1
2741638,0,,,,,-0.0409,,,1
2741789,0,,,,,,,0.4774,1
2741940,0,,,,,,0.0433,,1
2742091,0,,,,25.7283,,,,1
2742219,0,,,2.7250,,,,,1
2742347,0,0.6779,,,,,,,1
2742475,0,,,2.7249,,,,,1
2742625,0,,,,,-0.0409,,,1
2742776,0,,,,,,,0.4774,1
2742927,0,,,,,,0.0433,,1
2743078,0,,,,25.7283,,,,1
2743206,0,0.6779,,,,,,,1
2743334,0,,,2.7250,,,,,1
2743462,0,0.6779,,,,,,,1
2743612,0,,,,,-0.0409,,,1
2743763,0,,,,,,,0.4774,1
2743914,0,,,,,,0.0433,,1
2744065,0,,,,25.7283,,,,1
2744193,0,,,2.7248,,,,,1
2744321,0,0.6779,,,,,,,1
2744449,0,,,2.7248,,,,,1
2744599,0,,,,,-0.0409,,,1
2744750,0,,,,,,,0.4774,1
2744901,0,,,,,,0.0433,,1
2745052,0,,,,25.7283,,,,1
2745180,0,0.6779,,,,,,,1
2745308,0,,,2.7246,,,,,1
2745436,0,0.6779,,,,,,,1
2745586,0,,,,,-0.0409,,,1
2745737,0,,,,,,,0.4774,1
2745888,0,,,,,,0.0433,,1
2746039,0,,,,25.7283,,,,1
2746167,0,,,2.7244,,,,,1
2746295,0,0.6779,,,,,,,1
2746423,0,,,2.7244,,,,,1
2746551,0,0.6779,,,,,,,1
2746701,0,,,,,-0.0409,,,1
2746852,0,,,,,,,0.4774,1
2747003,0,,,,,,0.0433,,1
2747154,0,,,,25.7283,,,,1
2747282,0,,,2.7242,,,,,1
2747410,0,0.6779,,,,,,,1
2747538,0,,,2.7241,,,,,1
2747688,0,,,,,-0.0409,,,1
2747839,0,,,,,,,0.4774,1
2747990,0,,,,,,0.0433,,1
2748141,0,,,,25.7283,,,,1
2748269,0,0.6779,,,,,,,1
2748397,0,,,2.7240,,,,,1
2748525,0,0.6779,,,,,,,1
2748675,0,,,,,-0.0409,,,1
2748826,0,,,,,,,0.4774,1
2748977,0,,,,,,0.0433,,1
2749128,0,,,,25.7283,,,,1
2749256,0,,,2.7237,,,,,1
2749384,0,0.6779,,,,,,,1
2749512,0,,,2.7237,,,,,1
2749662,0,,,,,-0.0409,,,1
2749813,0,,,,,,,0.4774,1
2749964,0,,,,,,0.0433,,1
2750115,0,,,,25.7283,,,,1
2750243,0,0.6779,,,,,,,1
2750371,0,,,2.7235,,,,,1
2750499,0,0.6779,,,,,,,1
2750649,0,,,,,-0.0409,,,1
2750800,0,,,,,,,0.4774,1
2750951,0,,,,,,0.0433,,1
2751102,0,,,,25.7283,,,,1
2751230,0,,,2.7234,,,,,1
2751358,0,0.6779,,,,,,,1
2751486,0,,,2.7234,,,,,1
2751636,0,,,,,-0.0409,,,1
2751787,0,,,,,,,0.4774,1
2751938,0,,,,,,0.0433,,1
2752089,0,,,,25.7283,,,,1
2752217,0,0.6779,,,,,,,1
2752345,0,,,2.7233,,,,,1
2752473,0,0.6779,,,,,,,1
2752623,0,,,,,-0.0409,,,1
2752774,0,,,,,,,0.4774,1
2752925,0,,,,,,0.0433,,1
2753076,0,,,,25.7283,,,,1
2753204,0,,,2.7231,,,,,1
2753332,0,0.6779,,,,,,,1
2753460,0,,,2.7229,,,,,1
2753610,0,,,,,-0.0409,,,1
2753761,0,,,,,,,0.4774,1
2753912,0,,,,,,0.0433,,1
2754063,0,,,,25.7283,,,,1
2754191,0,0.6779,,,,,,,1
2754319,0,,,2.7231,,,,,1
2754447,0,0.6779,,,,,,,1
2754597,0,,,,,-0.0409,,,1
2754748,0,,,,,,,0.4774,1
2754899,0,,,,,,0.0433,,1
2755050,0,,,,25.7283,,,,1
2755178,0,,,2.7229,,,,,1
2755306,0,0.6779,,,,,,,1
2755434,0,,,2.7227,,,,,1
2755584,0,,,,,-0.0409,,,1
2755735,0,,,,,,,0.4774,1
2755886,0,,,,,,0.0433,,1
2756037,0,,,,25.7283,,,,1
2756165,0,0.6779,,,,,,,1
2756293,0,,,2.7230,,,,,1
2756421,0,0.6779,,,,,,,1
2756549,0,,,2.7226,,,,,1
2756699,0,,,,,-0.0409,,,1
2756850,0,,,,,,,0.4774,1
2757001,0,,,,,,0.0433,,1
2757152,0,,,,25.7283,,,,1
2757280,0,0.6779,,,,,,,1
2757408,0,,,2.7226,,,,,1
2757536,0,0.6779,,,,,,,1
2757686,0,,,,,-0.0409,,,1
2757837,0,,,,,,,0.4774,1
2757988,0,,,,,,0.0433,,1
2758139,0,,,,25.7283,,,,1
2758267,0,,,2.7225,,,,,1
2758395,0,0.6779,,,,,,,1
2758523,0,,,2.7224,,,,,1
2758673,0,,,,,-0.0409,,,1
2758824,0,,,,,,,0.4777,1
2758975,0,,,,,,0.0433,,1
2759126,0,,,,25.7283,,,,1
2759254,0,0.6779,,,,,,,1
2759382,0,,,2.7225,,,,,1
2759510,0,0.6779,,,,,,,1
2759660,0,,,,,-0.0409,,,1
2759811,0,,,,,,,0.4774,1
