# Time[ms],Looppar,Vdiode[V],Vled[V],Vscat[V],Temperature[C],Ix[A],Iy[A],Iz[A],LED_type
3077622,0,,,,,-0.0409,,,1
3077773,0,,,,,,,0.4772,1
3077924,0,,,,,,0.0433,,1
3078075,0,,,,25.7342,,,,1
3078203,0,,,2.7359,,,,,1
3078331,0,0.6779,,,,,,,1
3078459,0,,,2.7357,,,,,1
3078609,0,,,,,-0.0409,,,1
3078760,0,,,,,,,0.4772,1
3078911,0,,,,,,0.0433,,1
3079062,0,,,,25.7342,,,,1
3079190,0,0.6779,,,,,,,1
3079318,0,,,2.7357,,,,,1
3079446,0,0.6779,,,,,,,1
3079596,0,,,,,-0.0409,,,1
3079747,0,,,,,,,0.4772,1
3079898,0,,,,,,0.0433,,1
3080049,0,,,,25.7342,,,,1
3080177,0,,,2.7359,,,,,1
3080305,0,0.6779,,,,,,,1
3080433,0,,,2.7357,,,,,1
3080583,0,,,,,-0.0409,,,1
3080734,0,,,,,,,0.4772,1
3080885,0,,,,,,0.0433,,1
3081036,0,,,,25.7342,,,,1
3081164,0,0.6779,,,,,,,1
3081292,0,,,2.7357,,,,,1
3081420,0,0.6779,,,,,,,1
3081548,0,,,2.7356,,,,,1
3081698,0,,,,,-0.0409,,,1
3081849,0,,,,,,,0.4772,1
3082000,0,,,,,,0.0433,,1
3082151,0,,,,25.7342,,,,1
3082279,0,0.6779,,,,,,,1
3082407,0,,,2.7356,,,,,1
3082535,0,0.6779,,,,,,,1
3082685,0,,,,,-0.0409,,,1
3082836,0,,,,,,,0.4774,1
3082987,0,,,,,,0.0433,,1
3083138,0,,,,25.7342,,,,1
3083266,0,,,2.7356,,,,,1
3083394,0,0.6779,,,,,,,1
3083522,0,,,2.7355,,,,,1
3083672,0,,,,,-0.0409,,,1
3083823,0,,,,,,,0.4772,1
3083974,0,,,,,,0.0433,,1
3084125,0,,,,25.7342,,,,1
3084253,0,0.6779,,,,,,,1
3084381,0,,,2.7355,,,,,1
3084509,0,0.6780,,,,,,,1
3084659,0,,,,,-0.0409,,,1
3084810,0,,,,,,,0.4774,1
3084961,0,,,,,,0.0433,,1
3085112,0,,,,25.7342,,,,1
3085240,0,,,2.7354,,,,,1
3085368,0,0.6779,,,,,,,1
3085496,0,,,2.7353,,,,,1
3085646,0,,,,,-0.0409,,,1
3085797,0,,,,,,,0.4772,1
3085948,0,,,,,,0.0433,,1
3086099,0,,,,25.7342,,,,1
3086227,0,0.6779,,,,,,,1
3086355,0,,,2.7353,,,,,1
3086483,0,0.6779,,,,,,,1
3086633,0,,,,,-0.0409,,,1
3086784,0,,,,,,,0.4774,1
3086935,0,,,,,,0.0430,,1
3087086,0,,,,25.7342,,,,1
3087214,0,,,2.7354,,,,,1
3087342,0,0.6779,,,,,,,1
3087470,0,,,2.7351,,,,,1
3087620,0,,,,,-0.0409,,,1
3087771,0,,,,,,,0.4772,1
3087922,0,,,,,,0.0430,,1
3088073,0,,,,25.7342,,,,1
3088201,0,0.6780,,,,,,,1
3088329,0,,,2.7353,,,,,1
3088457,0,0.6779,,,,,,,1
3088607,0,,,,,-0.0409,,,1
3088758,0,,,,,,,0.4772,1
3088909,0,,,,,,0.0433,,1
3089060,0,,,,25.7342,,,,1
3089188,0,,,2.7350,,,,,1
3089316,0,0.6779,,,,,,,1
3089444,0,,,2.7349,,,,,1
3089594,0,,,,,-0.0409,,,1
3089745,0,,,,,,,0.4772,1
3089896,0,,,,,,0.0433,,1
3090047,0,,,,25.7342,,,,1
3090175,0,0.6779,,,,,,,1
3090303,0,,,2.7350,,,,,1
3090431,0,0.6779,,,,,,,1
3090559,0,,,2.7350,,,,,1
3090709,0,,,,,-0.0409,,,1
3090860,0,,,,,,,0.4772,1
3091011,0,,,,,,0.0430,,1
3091162,0,,,,25.7342,,,,1
3091290,0,0.6779,,,,,,,1
3091418,0,,,2.7347,,,,,1
3091546,0,0.6779,,,,,,,1
3091696,0,,,,,-0.0409,,,1
3091847,0,,,,,,,0.4772,1
3091998,0,,,,,,0.0430,,1
3092149,0,,,,25.7342,,,,1
3092277,0,,,2.7346,,,,,1
3092405,0,0.6780,,,,,,,1
3092533,0,,,2.7345,,,,,1
3092683,0,,,,,-0.0409,,,1
3092834,0,,,,,,,0.4772,1
3092985,0,,,,,,0.0433,,1
3093136,0,,,,25.7342,,,,1
3093264,0,0.6780,,,,,,,1
3093392,0,,,2.7345,,,,,1
3093520,0,0.6780,,,,,,,1
3093670,0,,,,,-0.0409,,,1
3093821,0,,,,,,,0.4772,1
3093972,0,,,,,,0.0433,,1
3094123,0,,,,25.7342,,,,1
3094251,0,,,2.7345,,,,,1
3094379,0,0.6779,,,,,,,1
3094507,0,,,2.7344,,,,,1
3094657,0,,,,,-0.0409,,,1
3094808,0,,,,,,,0.4772,1
3094959,0,,,,,,0.0433,,1
3095110,0,,,,25.7371,,,,1
3095238,0,0.6780,,,,,,,1
3095366,0,,,2.7344,,,,,1
3095494,0,0.6779,,,,,,,1
3095644,0,,,,,-0.0409,,,1
3095795,0,,,,,,,0.4772,1
3095946,0,,,,,,0.0430,,1
3096097,0,,,,25.7342,,,,1
3096225,0,,,2.7341,,,,,1
3096353,0,0.6779,,,,,,,1
3096481,0,,,2.7340,,,,,1
3096631,0,,,,,-0.0409,,,1
3096782,0,,,,,,,0.4772,1
3096933,0,,,,,,0.0430,,1
3097084,0,,,,25.7342,,,,1
3097212,0,0.6779,,,,,,,1
3097340,0,,,2.7338,,,,,1
3097468,0,0.6779,,,,,,,1
3097618,0,,,,,-0.0409,,,1
3097769,0,,,,,,,0.4774,1
3097920,0,,,,,,0.0433,,1
3098071,0,,,,25.7371,,,,1
3098199,0,,,2.7339,,,,,1
3098327,0,0.6779,,,,,,,1
3098455,0,,,2.7338,,,,,1
3098605,0,,,,,-0.0409,,,1
3098756,0,,,,,,,0.4772,1
3098907,0,,,,,,0.0433,,1
3099058,0,,,,25.7342,,,,1
3099186,0,0.6779,,,,,,,1
3099314,0,,,2.7340,,,,,1
3099442,0,0.6779,,,,,,,1
3099592,0,,,,,-0.0409,,,1
3099743,0,,,,,,,0.4774,1
3099894,0,,,,,,0.0433,,1
3100045,0,,,,25.7371,,,,1
3100173,0,,,2.7338,,,,,1
3100301,0,0.6779,,,,,,,1
3100429,0,,,2.7336,,,,,1
3100557,0,0.6779,,,,,,,1
3100707,0,,,,,-0.0409,,,1
3100858,0,,,,,,,0.4772,1
3101009,0,,,,,,0.0433,,1
3101160,0,,,,25.7342,,,,1
3101288,0,,,2.7335,,,,,1
3101416,0,0.6779,,,,,,,1
3101544,0,,,2.7334,,,,,1
3101694,0,,,,,-0.0409,,,1
3101845,0,,,,,,,0.4772,1
3101996,0,,,,,,0.0433,,1
3102147,0,,,,25.7342,,,,1
3102275,0,0.6779,,,,,,,1
3102403,0,,,2.7334,,,,,1
3102531,0,0.6779,,,,,,,1
3102681,0,,,,,-0.0409,,,1
3102832,0,,,,,,,0.4774,1
3102983,0,,,,,,0.0433,,1
3103134,0,,,,25.7371,,,,1
3103262,0,,,2.7332,,,,,1
3103390,0,0.6779,,,,,,,1
3103518,0,,,2.7330,,,,,1
3103668,0,,,,,-0.0409,,,1
3103819,0,,,,,,,0.4772,1
3103970,0,,,,,,0.0433,,1
3104121,0,,,,25.7342,,,,1
3104249,0,0.6780,,,,,,,1
3104377,0,,,2.7330,,,,,1
3104505,0,0.6779,,,,,,,1
3104655,0,,,,,-0.0409,,,1
3104806,0,,,,,,,0.4772,1
3104957,0,,,,,,0.0433,,1
3105108,0,,,,25.7371,,,,1
3105236,0,,,2.7329,,,,,1
3105364,0,0.6779,,,,,,,1
3105492,0,,,2.7326,,,,,1
3105642,0,,,,,-0.0409,,,1
3105793,0,,,,,,,0.4772,1
3105944,0,,,,,,0.0433,,1
3106095,0,,,,25.7342,,,,1
3106223,0,0.6779,,,,,,,1
3106351,0,,,2.7325,,,,,1
3106479,0,0.6779,,,,,,,1
3106629,0,,,,,-0.0409,,,1
3106780,0,,,,,,,0.4772,1
3106931,0,,,,,,0.0433,,1
3107082,0,,,,25.7342,,,,1
3107210,0,,,2.7324,,,,,1
3107338,0,0.6779,,,,,,,1
3107466,0,,,2.7322,,,,,1
3107616,0,,,,,-0.0409,,,1
3107767,0,,,,,,,0.4772,1
3107918,0,,,,,,0.0433,,1
3108069,0,,,,25.7342,,,,1
3108197,0,0.6779,,,,,,,1
3108325,0,,,2.7322,,,,,1
3108453,0,0.6779,,,,,,,1
3108603,0,,,,,-0.0409,,,1
3108754,0,,,,,,,0.4772,1
3108905,0,,,,,,0.0430,,1
3109056,0,,,,25.7371,,,,1
3109184,0,,,2.7320,,,,,1
3109312,0,0.6779,,,,,,,1
3109440,0,,,2.7320,,,,,1
3109590,0,,,,,-0.0409,,,1
3109741,0,,,,,,,0.4772,1
3109892,0,,,,,,0.0433,,1
3110043,0,,,,25.7371,,,,1
3110171,0,0.6779,,,,,,,1
3110299,0,,,2.7316,,,,,1
3110427,0,0.6779,,,,,,,1
3110555,0,,,2.7317,,,,,1
3110705,0,,,,,-0.0409,,,1
3110856,0,,,,,,,0.4772,1
3111007,0,,,,,,0.0433,,1
3111158,0,,,,25.7342,,,,1
3111286,0,0.6779,,,,,,,1
3111414,0,,,2.7314,,,,,1
3111542,0,0.6779,,,,,,,1
3111692,0,,,,,-0.0409,,,1
3111843,0,,,,,,,0.4772,1
3111994,0,,,,,,0.0433,,1
3112145,0,,,,25.7342,,,,1
3112273,0,,,2.7315,,,,,1
3112401,0,0.6779,,,,,,,1
3112529,0,,,2.7311,,,,,1
3112679,0,,,,,-0.0409,,,1
3112830,0,,,,,,,0.4774,1
3112981,0,,,,,,0.0433,,1
3113132,0,,,,25.7371,,,,1
3113260,0,0.6779,,,,,,,1
3113388,0,,,2.7311,,,,,1
3113516,0,0.6779,,,,,,,1
3113666,0,,,,,-0.0409,,,1
3113817,0,,,,,,,0.4772,1
3113968,0,,,,,,0.0433,,1
3114119,0,,,,25.7371,,,,1
3114247,0,,,2.7309,,,,,1
3114375,0,0.6779,,,,,,,1
3114503,0,,,2.7309,,,,,1
3114653,0,,,,,-0.0409,,,1
3114804,0,,,,,,,0.4772,1
3114955,0,,,,,,0.0433,,1
3115106,0,,,,25.7371,,,,1
3115234,0,0.6779,,,,,,,1
3115362,0,,,2.7307,,,,,1
3115490,0,0.6779,,,,,,,1
3115640,0,,,,,-0.0409,,,1
3115791,0,,,,,,,0.4774,1
3115942,0,,,,,,0.0430,,1
3116093,0,,,,25.7342,,,,1
3116221,0,,,2.7305,,,,,1
3116349,0,0.6779,,,,,,,1
3116477,0,,,2.7302,,,,,1
3116627,0,,,,,-0.0409,,,1
3116778,0,,,,,,,0.4772,1
3116929,0,,,,,,0.0433,,1
3117080,0,,,,25.7342,,,,1
3117208,0,0.6779,,,,,,,1
3117336,0,,,2.7302,,,,,1
3117464,0,0.6779,,,,,,,1
3117614,0,,,,,-0.0409,,,1
3117765,0,,,,,,,0.4772,1
3117916,0,,,,,,0.0433,,1
3118067,0,,,,25.7371,,,,1
3118195,0,,,2.7301,,,,,1
3118323,0,0.6779,,,,,,,1
3118451,0,,,2.7299,,,,,1
3118601,0,,,,,-0.0409,,,1
3118752,0,,,,,,,0.4772,1
3118903,0,,,,,,0.0433,,1
3119054,0,,,,25.7371,,,,1
3119182,0,0.6779,,,,,,,1
3119310,0,,,2.7300,,,,,1
3119438,0,0.6779,,,,,,,1
3119588,0,,,,,-0.0409,,,1
3119739,0,,,,,,,0.4772,1
3119890,0,,,,,,0.0433,,1
3120041,0,,,,25.7371,,,,1
3120169,0,,,2.7298,,,,,1
3120297,0,0.6779,,,,,,,1
3120425,0,,,2.7295,,,,,1
3120553,0,0.6779,,,,,,,1
3120703,0,,,,,-0.0409,,,1
3120854,0,,,,,,,0.4772,1
3121005,0,,,,,,0.0433,,1
3121156,0,,,,25.7342,,,,1
3121284,0,,,2.7294,,,,,1
3121412,0,0.6779,,,,,,,1
3121540,0,,,2.7294,,,,,1
3121690,0,,,,,-0.0409,,,1
3121841,0,,,,,,,0.4772,1
3121992,0,,,,,,0.0433,,1
3122143,0,,,,25.7371,,,,1
3122271,0,0.6779,,,,,,,1
3122399,0,,,2.7290,,,,,1
3122527,0,0.6779,,,,,,,1
3122677,0,,,,,-0.0409,,,1
3122828,0,,,,,,,0.4772,1
3122979,0,,,,,,0.0433,,1
3123130,0,,,,25.7371,,,,1
3123258,0,,,2.7290,,,,,1
3123386,0,0.6779,,,,,,,1
3123514,0,,,2.7288,,,,,1
3123664,0,,,,,-0.0409,,,1
3123815,0,,,,,,,0.4772,1
3123966,0,,,,,,0.0433,,1
3124117,0,,,,25.7371,,,,1
3124245,0,0.6779,,,,,,,1
3124373,0,,,2.7286,,,,,1
3124501,0,0.6779,,,,,,,1
3124651,0,,,,,-0.0409,,,1
3124802,0,,,,,,,0.4772,1
3124953,0,,,,,,0.0433,,1
3125104,0,,,,25.7371,,,,1
3125232,0,,,2.7286,,,,,1
3125360,0,0.6779,,,,,,,1
3125488,0,,,2.7284,,,,,1
3125638,0,,,,,-0.0409,,,1
3125789,0,,,,,,,0.4774,1
3125940,0,,,,,,0.0433,,1
3126091,0,,,,25.7371,,,,1
3126219,0,0.6779,,,,,,,1
3126347,0,,,2.7282,,,,,1
3126475,0,0.6779,,,,,,,1
3126625,0,,,,,-0.0409,,,1
3126776,0,,,,,,,0.4774,1
3126927,0,,,,,,0.0433,,1
3127078,0,,,,25.7371,,,,1
3127206,0,,,2.7281,,,,,1
3127334,0,0.6779,,,,,,,1
3127462,0,,,2.7280,,,,,1
3127612,0,,,,,-0.0409,,,1
3127763,0,,,,,,,0.4772,1
3127914,0,,,,,,0.0433,,1
3128065,0,,,,25.7371,,,,1
3128193,0,0.6779,,,,,,,1
3128321,0,,,2.7277,,,,,1
3128449,0,0.6779,,,,,,,1
3128599,0,,,,,-0.0409,,,1
3128750,0,,,,,,,0.4772,1
3128901,0,,,,,,0.0433,,1
3129052,0,,,,25.7371,,,,1
3129180,0,,,2.7276,,,,,1
3129308,0,0.6779,,,,,,,1
3129436,0,,,2.7274,,,,,1
3129586,0,,,,,-0.0409,,,1
3129737,0,,,,,,,0.4772,1
3129888,0,,,,,,0.0433,,1
3130039,0,,,,25.7371,,,,1
3130167,0,0.6779,,,,,,,1
3130295,0,,,2.7273,,,,,1
3130423,0,0.6779,,,,,,,1
3130551,0,,,2.7274,,,,,1
3130701,0,,,,,-0.0409,,,1
3130852,0,,,,,,,0.4772,1
3131003,0,,,,,,0.0433,,1
3131154,0,,,,25.7371,,,,1
3131282,0,0.6779,,,,,,,1
3131410,0,,,2.7269,,,,,1
3131538,0,0.6779,,,,,,,1
3131688,0,,,,,-0.0409,,,1
3131839,0,,,,,,,0.4772,1
3131990,0,,,,,,0.0433,,1
3132141,0,,,,25.7371,,,,1
3132269,0,,,2.7267,,,,,1
3132397,0,0.6779,,,,,,,1
3132525,0,,,2.7266,,,,,1
3132675,0,,,,,-0.0409,,,1
3132826,0,,,,,,,0.4772,1
3132977,0,,,,,,0.0433,,1
3133128,0,,,,25.7371,,,,1
3133256,0,0.6779,,,,,,,1
3133384,0,,,2.7264,,,,,1
3133512,0,0.6779,,,,,,,1
3133662,0,,,,,-0.0409,,,1
3133813,0,,,,,,,0.4772,1
3133964,0,,,,,,0.0433,,1
3134115,0,,,,25.7371,,,,1
3134243,0,,,2.7264,,,,,1
3134371,0,0.6779,,,,,,,1
3134499,0,,,2.7261,,,,,1
3134649,0,,,,,-0.0409,,,1
3134800,0,,,,,,,0.4772,1
3134951,0,,,,,,0.0433,,1
3135102,0,,,,25.7371,,,,1
3135230,0,0.6779,,,,,,,1
3135358,0,,,2.7262,,,,,1
3135486,0,0.6779,,,,,,,1
3135636,0,,,,,-0.0409,,,1
3135787,0,,,,,,,0.4772,1
3135938,0,,,,,,0.0433,,1
3136089,0,,,,25.7371,,,,1
3136217,0,,,2.7259,,,,,1
3136345,0,0.6779,,,,,,,1
3136473,0,,,2.7258,,,,,1
3136623,0,,,,,-0.0409,,,1
3136774,0,,,,,,,0.4772,1
3136925,0,,,,,,0.0433,,1
3137076,0,,,,25.7371,,,,1
3137204,0,0.6779,,,,,,,1
3137332,0,,,2.7256,,,,,1
3137460,0,0.6779,,,,,,,1
3137610,0,,,,,-0.0409,,,1
3137761,0,,,,,,,0.4774,1
3137912,0,,,,,,0.0430,,1
3138063,0,,,,25.7371,,,,1
3138191,0,,,2.7254,,,,,1
3138319,0,0.6779,,,,,,,1
3138447,0,,,2.7251,,,,,1
3138597,0,,,,,-0.0409,,,1
3138748,0,,,,,,,0.4772,1
3138899,0,,,,,,0.0433,,1
3139050,0,,,,25.7371,,,,1
3139178,0,0.6779,,,,,,,1
3139306,0,,,2.7252,,,,,1
3139434,0,0.6779,,,,,,,1
3139584,0,,,,,-0.0409,,,1
3139735,0,,,,,,,0.4772,1
3139886,0,,,,,,0.0433,,1
3140037,0,,,,25.7371,,,,1
3140165,0,,,2.7251,,,,,1
3140293,0,0.6779,,,,,,,1
3140421,0,,,2.7249,,,,,1
3140549,0,0.6779,,,,,,,1
3140699,0,,,,,-0.0409,,,1
3140850,0,,,,,,,0.4772,1
3141001,0,,,,,,0.0433,,1
3141152,0,,,,25.7371,,,,1
3141280,0,,,2.7249,,,,,1
3141408,0,0.6779,,,,,,,1
3141536,0,,,2.7248,,,,,1
3141686,0,,,,,-0.0409,,,1
3141837,0,,,,,,,0.4772,1
3141988,0,,,,,,0.0433,,1
3142139,0,,,,25.7371,,,,1
3142267,0,0.6779,,,,,,,1
3142395,0,,,2.7246,,,,,1
3142523,0,0.6779,,,,,,,1
3142673,0,,,,,-0.0409,,,1
3142824,0,,,,,,,0.4772,1
3142975,0,,,,,,0.0433,,1
3143126,0,,,,25.7371,,,,1
3143254,0,,,2.7245,,,,,1
3143382,0,0.6779,,,,,,,1
3143510,0,,,2.7244,,,,,1
3143660,0,,,,,-0.0409,,,1
3143811,0,,,,,,,0.4772,1
3143962,0,,,,,,0.0433,,1
3144113,0,,,,25.7371,,,,1
3144241,0,0.6779,,,,,,,1
3144369,0,,,2.7240,,,,,1
3144497,0,0.6779,,,,,,,1
3144647,0,,,,,-0.0409,,,1
3144798,0,,,,,,,0.4772,1
3144949,0,,,,,,0.0433,,1
3145100,0,,,,25.7371,,,,1
3145228,0,,,2.7240,,,,,1
3145356,0,0.6779,,,,,,,1
3145484,0,,,2.7239,,,,,1
3145634,0,,,,,-0.0409,,,1
3145785,0,,,,,,,0.4774,1
3145936,0,,,,,,0.0433,,1
3146087,0,,,,25.7371,,,,1
3146215,0,0.6779,,,,,,,1
3146343,0,,,2.7237,,,,,1
3146471,0,0.6779,,,,,,,1
3146621,0,,,,,-0.0409,,,1
3146772,0,,,,,,,0.4772,1
3146923,0,,,,,,0.0433,,1
3147074,0,,,,25.7371,,,,1
3147202,0,,,2.7236,,,,,1
3147330,0,0.6779,,,,,,,1
3147458,0,,,2.7234,,,,,1
3147608,0,,,,,-0.0409,,,1
3147759,0,,,,,,,0.4772,1
3147910,0,,,,,,0.0433,,1
3148061,0,,,,25.7371,,,,1
3148189,0,0.6779,,,,,,,1
3148317,0,,,2.7234,,,,,1
3148445,0,0.6779,,,,,,,1
3148595,0,,,,,-0.0409,,,1
3148746,0,,,,,,,0.4774,1
3148897,0,,,,,,0.0430,,1
3149048,0,,,,25.7371,,,,1
3149176,0,,,2.7233,,,,,1
3149304,0,0.6779,,,,,,,1
3149432,0,,,2.7230,,,,,1
3149582,0,,,,,-0.0409,,,1
3149733,0,,,,,,,0.4772,1
3149884,0,,,,,,0.0433,,1
3150035,0,,,,25.7371,,,,1
3150163,0,0.6779,,,,,,,1
3150291,0,,,2.7231,,,,,1
3150419,0,0.6779,,,,,,,1
3150547,0,,,2.7230,,,,,1
3150697,0,,,,,-0.0409,,,1
3150848,0,,,,,,,0.4774,1
3150999,0,,,,,,0.0433,,1
3151150,0,,,,25.7371,,,,1
3151278,0,0.6779,,,,,,,1
3151406,0,,,2.7229,,,,,1
3151534,0,0.6779,,,,,,,1
3151684,0,,,,,-0.0409,,,1
3151835,0,,,,,,,0.4772,1
3151986,0,,,,,,0.0433,,1
3152137,0,,,,25.7371,,,,1
3152265,0,,,2.7227,,,,,1
3152393,0,0.6779,,,,,,,1
3152521,0,,,2.7225,,,,,1
3152671,0,,,,,-0.0409,,,1
3152822,0,,,,,,,0.4772,1
3152973,0,,,,,,0.0433,,1
3153124,0,,,,25.7371,,,,1
3153252,0,0.6779,,,,,,,1
3153380,0,,,2.7224,,,,,1
3153508,0,0.6779,,,,,,,1
3153658,0,,,,,-0.0409,,,1
3153809,0,,,,,,,0.4772,1
3153960,0,,,,,,0.0433,,1
3154111,0,,,,25.7371,,,,1
3154239,0,,,2.7222,,,,,1
3154367,0,0.6779,,,,,,,1
3154495,0,,,2.7222,,,,,1
3154645,0,,,,,-0.0409,,,1
3154796,0,,,,,,,0.4772,1
3154947,0,,,,,,0.0433,,1
3155098,0,,,,25.7371,,,,1
3155226,0,0.6779,,,,,,,1
3155354,0,,,2.7220,,,,,1
3155482,0,0.6779,,,,,,,1
3155632,0,,,,,-0.0409,,,1
3155783,0,,,,,,,0.4772,1
3155934,0,,,,,,0.0433,,1
3156085,0,,,,25.7371,,,,1
3156213,0,,,2.7220,,,,,1
3156341,0,0.6779,,,,,,,1
3156469,0,,,2.7219,,,,,1
3156619,0,,,,,-0.0409,,,1
3156770,0,,,,,,,0.4772,1
3156921,0,,,,,,0.0433,,1
3157072,0,,,,25.7371,,,,1
3157200,0,0.6779,,,,,,,1
3157328,0,,,2.7219,,,,,1
3157456,0,0.6779,,,,,,,1
3157606,0,,,,,-0.0409,,,1
3157757,0,,,,,,,0.4772,1
3157908,0,,,,,,0.0433,,1
3158059,0,,,,25.7371,,,,1
3158187,0,,,2.7217,,,,,1
3158315,0,0.6779,,,,,,,1
3158443,0,,,2.7216,,,,,1
3158593,0,,,,,-0.0409,,,1
3158744,0,,,,,,,0.4772,1
3158895,0,,,,,,0.0433,,1
3159046,0,,,,25.7371,,,,1
3159174,0,0.6779,,,,,,,1
3159302,0,,,2.7215,,,,,1
3159430,0,0.6779,,,,,,,1
3159558,0,,,2.7215,,,,,1
3159708,0,,,,,-0.0409,,,1
3159859,0,,,,,,,0.4772,1
3160010,0,,,,,,0.0433,,1
3160161,0,,,,25.7371,,,,1
3160289,0,0.6779,,,,,,,1
3160417,0,,,2.7212,,,,,1
3160545,0,0.6779,,,,,,,1
3160695,0,,,,,-0.0409,,,1
3160846,0,,,,,,,0.4772,1
3160997,0,,,,,,0.0433,,1
3161148,0,,,,25.7371,,,,1
3161276,0,,,2.7212,,,,,1
3161404,0,0.6779,,,,,,,1
3161532,0,,,2.7211,,,,,1
3161682,0,,,,,-0.0409,,,1
3161833,0,,,,,,,0.4772,1
3161984,0,,,,,,0.0430,,1
3162135,0,,,,25.7371,,,,1
3162263,0,0.6779,,,,,,,1
3162391,0,,,2.7210,,,,,1
3162519,0,0.6779,,,,,,,1
3162669,0,,,,,-0.0409,,,1
3162820,0,,,,,,,0.4772,1
3162971,0,,,,,,0.0430,,1
3163122,0,,,,25.7371,,,,1
3163250,0,,,2.7210,,,,,1
3163378,0,0.6779,,,,,,,1
3163506,0,,,2.7209,,,,,1
3163656,0,,,,,-0.0409,,,1
3163807,0,,,,,,,0.4772,1
3163958,0,,,,,,0.0433,,1
3164109,0,,,,25.7371,,,,1
3164237,0,0.6779,,,,,,,1
3164365,0,,,2.7209,,,,,1
3164493,0,0.6779,,,,,,,1
3164643,0,,,,,-0.0409,,,1
3164794,0,,,,,,,0.4772,1
3164945,0,,,,,,0.0433,,1
3165096,0,,,,25.7371,,,,1
3165224,0,,,2.7206,,,,,1
3165352,0,0.6779,,,,,,,1
3165480,0,,,2.7206,,,,,1
3165630,0,,,,,-0.0409,,,1
3165781,0,,,,,,,0.4772,1
3165932,0,,,,,,0.0433,,1
3166083,0,,,,25.7371,,,,1
3166211,0,0.6779,,,,,,,1
3166339,0,,,2.7205,,,,,1
3166467,0,0.6779,,,,,,,1
3166617,0,,,,,-0.0409,,,1
3166768,0,,,,,,,0.4772,1
3166919,0,,,,,,0.0433,,1
3167070,0,,,,25.7371,,,,1
3167198,0,,,2.7205,,,,,1
3167326,0,0.6779,,,,,,,1
3167454,0,,,2.7202,,,,,1
3167604,0,,,,,-0.0409,,,1
3167755,0,,,,,,,0.4772,1
3167906,0,,,,,,0.0433,,1
3168057,0,,,,25.7371,,,,1
3168185,0,0.6779,,,,,,,1
3168313,0,,,2.7201,,,,,1
3168441,0,0.6779,,,,,,,1
3168591,0,,,,,-0.0409,,,1
3168742,0,,,,,,,0.4772,1
3168893,0,,,,,,0.0430,,1
3169044,0,,,,25.7371,,,,1
3169172,0,,,2.7202,,,,,1
3169300,0,0.6779,,,,,,,1
3169428,0,,,2.7201,,,,,1
3169556,0,0.6779,,,,,,,1
3169706,0,,,,,-0.0409,,,1
3169857,0,,,,,,,0.4772,1
3170008,0,,,,,,0.0433,,1
3170159,0,,,,25.7371,,,,1
3170287,0,,,2.7201,,,,,1
3170415,0,0.6779,,,,,,,1
3170543,0,,,2.7200,,,,,1
3170693,0,,,,,-0.0409,,,1
3170844,0,,,,,,,0.4772,1
3170995,0,,,,,,0.0433,,1
3171146,0,,,,25.7371,,,,1
3171274,0,0.6779,,,,,,,1
3171402,0,,,2.7197,,,,,1
3171530,0,0.6779,,,,,,,1
3171680,0,,,,,-0.0409,,,1
3171831,0,,,,,,,0.4772,1
3171982,0,,,,,,0.0430,,1
3172133,0,,,,25.7371,,,,1
3172261,0,,,2.7199,,,,,1
3172389,0,0.6779,,,,,,,1
3172517,0,,,2.7196,,,,,1
3172667,0,,,,,-0.0409,,,1
3172818,0,,,,,,,0.4772,1
3172969,0,,,,,,0.0430,,1
3173120,0,,,,25.7371,,,,1
3173248,0,0.6779,,,,,,,1
3173376,0,,,2.7195,,,,,1
3173504,0,0.6779,,,,,,,1
3173654,0,,,,,-0.0409,,,1
3173805,0,,,,,,,0.4772,1
3173956,0,,,,,,0.0433,,1
3174107,0,,,,25.7371,,,,1
3174235,0,,,2.7195,,,,,1
3174363,0,0.6779,,,,,,,1
3174491,0,,,2.7194,,,,,1
3174641,0,,,,,-0.0409,,,1
3174792,0,,,,,,,0.4772,1
3174943,0,,,,,,0.0433,,1
3175094,0,,,,25.7371,,,,1
3175222,0,0.6779,,,,,,,1
3175350,0,,,2.7191,,,,,1
3175478,0,0.6779,,,,,,,1
3175628,0,,,,,-0.0409,,,1
3175779,0,,,,,,,0.4772,1
3175930,0,,,,,,0.0433,,1
3176081,0,,,,25.7371,,,,1
3176209,0,,,2.7193,,,,,1
3176337,0,0.6779,,,,,,,1
3176465,0,,,2.7191,,,,,1
3176615,0,,,,,-0.0409,,,1
3176766,0,,,,,,,0.4772,1
3176917,0,,,,,,0.0433,,1
3177068,0,,,,25.7371,,,,1
3177196,0,0.6779,,,,,,,1
3177324,0,,,2.7191,,,,,1
3177452,0,0.6779,,,,,,,1
3177602,0,,,,,-0.0409,,,1
3177753,0,,,,,,,0.4772,1
3177904,0,,,,,,0.0430,,1
3178055,0,,,,25.7371,,,,1
3178183,0,,,2.7190,,,,,1
3178311,0,0.6779,,,,,,,1
3178439,0,,,2.7190,,,,,1
3178589,0,,,,,-0.0409,,,1
3178740,0,,,,,,,0.4772,1
3178891,0,,,,,,0.0433,,1
3179042,0,,,,25.7371,,,,1
3179170,0,0.6779,,,,,,,1
3179298,0,,,2.7190,,,,,1
3179426,0,0.6779,,,,,,,1
3179554,0,,,2.7189,,,,,1
3179704,0,,,,,-0.0409,,,1
3179855,0,,,,,,,0.4772,1
3180006,0,,,,,,0.0433,,1
